n_samples_queried	n_samples	error	log-loss	$\text{ECE}_1$	MCE	sharpness	overconfidence	underconfidence	$\frac{o(f)}{u(f)}$	$\frac{\text{accuracy}}{\text{error}}$	$\abs{o(f) \mathbb{P}(\hat{y} \neq y) -u(f) \mathbb{P}(\hat{y} = y)}$	$avg. confidence	calibration_method	cv_run
2532	7250	0.09493949394939494	1.3540517908443037	0.07909300374481885	0.6952525252525252	0.11396780511402071	0.6292450453191528	0.1427128535598225	4.409168688196577	9.533024333719583	0.06942356129001437	0.8356369447605907		5
2607	7500	0.09460946094609457	1.3537858137839307	0.07836698114255866	0.6952525252525252	0.114931979729673	0.6278315320540895	0.14263081475021577	4.401794473049798	9.569767441860469	0.06973778743979747	0.8356527516141079		5
2686	7750	0.09416941694169412	1.361555667518141	0.07924492449244917	0.36590909090909096	0.11448764250565395	0.629980182069947	0.14260031221872238	4.417803665841029	9.61915887850468	0.06984685753103256	0.8359837255272733		5
2750	8000	0.09405940594059403	1.364849212064488	0.07815933815603776	0.669040404040404	0.1142263368169549	0.6318461094148086	0.14157234044657094	4.463061834124765	9.631578947368425	0.06882506050911447	0.8371155335502916		5
2823	8250	0.09262926292629259	1.3554704791047065	0.08134354546565761	0.3571717171717172	0.1145011359988231	0.6301867765887579	0.1434439813015294	4.39326049703027	9.7957244655582	0.07178313442104299	0.8355876026526643		5
2897	8500	0.09262926292629259	1.3601511494145717	0.0816642164216421	0.3571717171717172	0.11491128001188217	0.6301792009418137	0.14499244493616315	4.346289913376294	9.7957244655582	0.07318886673712505	0.8341818703365823		5
2980	8750	0.09240924092409242	1.359296875780612	0.08028640641841955	0.3571717171717172	0.11457578511133465	0.6303469699679911	0.14419285252408007	4.371554892866301	9.821428571428571	0.07261821546210649	0.834972543613801		5
3056	9000	0.09306930693069304	1.3624447735591363	0.08109757086819787	0.6952525252525252	0.11550528169959275	0.6274856452435823	0.14490001413667425	4.330473319703876	9.744680851063833	0.07301461613494743	0.8339160769343595		5
3121	9250	0.09405940594059403	1.3629228028897855	0.08140476825460319	0.6952525252525252	0.11573510087077357	0.6267493670592108	0.144931439785983	4.324454155597416	9.631578947368425	0.07234760151836578	0.8335929925410401		5
3199	9500	0.09394939493949395	1.3610389817541761	0.07941372470580385	0.6952525252525252	0.11570025396720574	0.6268679226219352	0.14231556404441578	4.4047741849675255	9.644028103044496	0.07005124087466179	0.8359993641858443		5
3269	9750	0.09493949394939494	1.3630604242142972	0.08007543532130985	0.6952525252525252	0.11580637679202274	0.624409976309221	0.14298794985336197	4.36687131292931	9.533024333719583	0.0701315790856712	0.834928926964934		5
3347	10000	0.09405940594059403	1.363177833123497	0.07879592959295924	0.6952525252525252	0.1147031830586352	0.6267893796388326	0.14318956433949262	4.377339804964823	9.631578947368425	0.0707658022821254	0.8351747917772806		5
3428	10250	0.09405940594059403	1.36164007307619	0.07813479125690342	0.6952525252525252	0.11475878399247101	0.627371415669873	0.1409774310940017	4.450154970206194	9.631578947368425	0.06870699501225114	0.8372335990471549		5
3491	10500	0.0935093509350935	1.3596885703290096	0.07923060639397268	0.6952525252525252	0.11449976919727137	0.6272372734222919	0.13948100321241155	4.49693692313849	9.694117647058825	0.06778567481422698	0.8387049742506795		5
3575	10750	0.09262926292629259	1.3595744882303404	0.07955816137169266	0.6952525252525252	0.11436446526238547	0.6271958838038648	0.14077322354442767	4.455363513118128	9.7957244655582	0.06963681118059248	0.8377339258931149		5
3647	11000	0.09383938393839386	1.3590772622587506	0.08005943372114985	0.6777777777777778	0.1143370993980534	0.625032277004327	0.14098998306797966	4.433167969833443	9.656506447831182	0.06910692609969828	0.8370536899619079		5
3720	11250	0.09372937293729378	1.35837781417824	0.08093136535875806	0.3571717171717172	0.11409964251517403	0.6230045648912407	0.14294727341348376	4.358282253409351	9.669014084507037	0.07115508790901451	0.8351155391536917		5
3801	11500	0.09306930693069304	1.35833637252771	0.08068057916902796	0.6952525252525252	0.11340880567461972	0.6254893799099307	0.14240815933954304	4.3922299312820945	9.744680851063833	0.07094046756780986	0.8359902255014972		5
3892	11750	0.09383938393839386	1.3453961986044696	0.08152627484970715	0.6952525252525252	0.1131547675098457	0.6252513618592059	0.14179772269724605	4.409459827462725	9.656506447831182	0.0698183091519596	0.8363423069096465		5
3988	12000	0.09328932893289332	1.3453103832988194	0.0794509117578424	0.6952525252525252	0.11338506784153773	0.6261040372445217	0.14174865868644648	4.417001494380896	9.719339622641506	0.07011619596373346	0.8365944751033731		5
4059	12250	0.09273927392739278	1.3438057259179237	0.07957517418408501	0.6865151515151515	0.11366170920550762	0.6252082699729894	0.1410672994583995	4.431985813674432	9.782918149466187	0.07000345952103304	0.8372572665515743		5
4137	12500	0.09240924092409242	1.346972327176344	0.08071739396161833	0.6865151515151515	0.11443238779535846	0.6241557689764442	0.141851228086411	4.400073072305228	9.821428571428571	0.07106510294528906	0.8365256561306185		5
4211	12750	0.09218921892189214	1.3421490579629007	0.07875390872420569	0.669040404040404	0.11448932638029942	0.6252585483134308	0.14123636772300968	4.4270364523936	9.847255369928407	0.07057380010600894	0.837236980972099		5
4287	13000	0.09295929592959296	1.3441899046084762	0.07868286828682862	0.419040404040404	0.11403300891036072	0.6238254294148314	0.14196292248131834	4.394284215281099	9.757396449704142	0.0707757764579689	0.8362649276124382		5
4358	13250	0.09383938393839386	1.3451934917227675	0.07876497649764971	0.6603030303030303	0.11405155849851573	0.6226476300343171	0.14207971891509863	4.3823821921155925	9.656506447831182	0.07031817560884432	0.8358424404527618		5
4426	13500	0.09361936193619358	1.3451437962489983	0.08020663733039964	0.6603030303030303	0.1138392211982333	0.623330965960416	0.14182440385071376	4.395089625171578	9.68155111633373	0.07019104634694354	0.8361895917168628		5
4502	13750	0.09372937293729378	1.3472509139136	0.07993931615383755	0.6603030303030303	0.11365014524398481	0.6249392627318013	0.1415840580215409	4.413909810642112	9.669014084507037	0.06973830782551801	0.8365323192371882		5
4572	14000	0.09339933993399341	1.3473109775611247	0.0794565956595659	0.669040404040404	0.11334676587587439	0.6254700103935708	0.1417091614533922	4.413758461193677	9.706713780918728	0.07005513319177817	0.8365455268742285		5
4649	14250	0.09383938393839386	1.3464924390734307	0.07848594859485941	0.669040404040404	0.11358610341003306	0.6242370365896116	0.14052901535761117	4.4420508818131585	9.656506447831182	0.06876384018588605	0.83739677587572		5
4722	14500	0.09383938393839386	1.346293883623338	0.07919922547810333	0.669040404040404	0.11305947509801621	0.6240577304187154	0.14041330966981722	4.444434305310452	9.656506447831182	0.0686758182291661	0.83748479783244		5
4802	14750	0.09427942794279431	1.3477190425997123	0.07722401129001782	0.6952525252525252	0.11321341069288819	0.6249892255885572	0.1387649899251543	4.503940265665409	9.606767794632434	0.06675867939762395	0.8389618926595818		5
4882	15000	0.09515951595159511	1.3486906330560537	0.0784897878676756	0.6952525252525252	0.11407680297338227	0.623374313662093	0.1377713771342517	4.524701187058936	9.50867052023122	0.06534112162942905	0.8394993624189757		5
4964	15250	0.09372937293729378	1.3477188433941474	0.07686967030036328	0.6952525252525252	0.11408087797378014	0.6232052997672098	0.13763023898963192	4.52811318458989	9.669014084507037	0.06631760103354506	0.8399530260291611		5
5045	15500	0.09295929592959296	1.3488556661712219	0.0787545921258792	0.6952525252525252	0.11297311807586762	0.6236417911807306	0.13926894190821504	4.477967468093071	9.757396449704142	0.06834929730313705	0.83869140676727		5
5127	15750	0.09306930693069304	1.3488636652952468	0.08053744818926332	0.6952525252525252	0.11253455755538805	0.6219358220132218	0.14030881054738914	4.43262129859738	9.744680851063833	0.06936723088333228	0.8375634621859747		5
500	500	0.12497249724972492	1.4077532087010054	0.05623479570179236	0.6777777777777778	0.15187446712414632	0.6153420119619268	0.1437002279867912	4.282122725779451	7.001760563380285	0.048840823742374986	0.8261866790079	TemperatureScaling	5
600	840	0.12497249724972492	0.4909081889121999	0.048201714615905965	0.3968686868686868	0.14106879533947256	0.6228139889762464	0.1365012227002454	4.562698975553768	7.001760563380285	0.04160770449733073	0.8334197982529442	TemperatureScaling	5
683	1090	0.11606160616061612	0.46889123543840416	0.054196425198075285	0.7564141414141414	0.1355090631905745	0.6233229632820634	0.1368185693838857	4.555835995720311	7.616113744075825	0.048595322193283205	0.8353430716461007	TemperatureScaling	5
769	1340	0.1107810781078108	0.4581530917647331	0.05689447833672249	0.30474747474747477	0.12457431234973196	0.6297953461345199	0.13648381300356385	4.614432527013843	8.026812313803376	0.05159458162270021	0.837624340269489	TemperatureScaling	5
858	1590	0.10671067106710674	0.44759509293400823	0.05419461390583495	0.3881313131313131	0.12042027842772628	0.632835127811057	0.13280846419351675	4.76502105234005	8.371134020618554	0.05110612269247859	0.8421832062404147	TemperatureScaling	5
951	1840	0.10550055005500547	0.4412014921543284	0.05333961173895162	0.7564141414141414	0.11609296540793108	0.6408754838943306	0.12835245124211064	4.993091115069163	8.478623566214809	0.04719848096754002	0.8473009689774544	TemperatureScaling	5
1043	2090	0.10517051705170521	0.43502497570479903	0.053303302552477394	0.3127272727272727	0.11757300110091434	0.6302786361645626	0.12853415461709347	4.90358876239688	8.508368200836816	0.04872942106513929	0.8461000618831556	TemperatureScaling	5
1127	2340	0.10198019801980196	0.428754751688657	0.05647897567534525	0.29601010101010106	0.11808571833375686	0.6275003087869557	0.1286627718616014	4.877093037152491	8.805825242718448	0.051549111161798084	0.8464706908184	TemperatureScaling	5
1203	2590	0.1007700770077008	0.4295732713710951	0.05743664922047754	0.7302020202020202	0.11701814065241085	0.6308507615692232	0.12987572168301897	4.857341721718462	8.923580786026198	0.05321725538389312	0.846012667608406	TemperatureScaling	5
1302	2840	0.09757975797579754	0.4197377411277132	0.05907057928015017	0.7389393939393939	0.11125210423614906	0.6352101988015726	0.12757139322299124	4.979252658088031	9.248027057497186	0.05313935008484077	0.8492808919393616	TemperatureScaling	5
1380	3090	0.09900990099009899	0.422173138686845	0.057435899145470024	0.7476767676767677	0.11091640105236567	0.6368225794719893	0.12725152667979872	5.004439601533561	9.100000000000003	0.051600625080611806	0.8493894739292892	TemperatureScaling	5
1482	3340	0.09823982398239828	0.4176610563028145	0.05822052760831632	0.7476767676767677	0.11030212243701422	0.6359756038356384	0.12759251285958934	4.98442729578894	9.179171332586781	0.05257971547687881	0.8491804605407229	TemperatureScaling	5
1599	3304	0.09834983498349836	0.404677137316137	0.03495602338011574	0.34843434343434343	0.10121702689438918	0.6758031666758528	0.09943957039461568	6.796119130382379	9.167785234899327	0.023194575131579492	0.8784555898849221	TemperatureScaling	5
1630	3554	0.09834983498349836	0.40491703575671756	0.03593356002266887	0.34843434343434343	0.10150153338096728	0.6756768591843392	0.0994621195037819	6.793308473168496	9.167785234899327	0.023227328860527738	0.8784228361559739	TemperatureScaling	5
1696	3804	0.09724972497249729	0.40440030432652435	0.03523554022068868	0.40156565656565657	0.09893051918879603	0.6823438652441428	0.10020121005004749	6.80973677766299	9.282805429864249	0.0240989166991053	0.8786513583283975	TemperatureScaling	5
1767	4054	0.09548954895489548	0.4015622279318817	0.03595551777399954	0.7127272727272727	0.09870223720956013	0.6818803414736185	0.10107564951484019	6.746237543331374	9.472350230414747	0.02631153508381906	0.8781989159612854	TemperatureScaling	5
1830	4304	0.09603960396039601	0.40264655653040105	0.03295082841617488	0.26525252525252524	0.09974005371521079	0.6797147548066839	0.1013929797260883	6.703765454402501	9.41237113402062	0.026375702251158706	0.8775846937884454	TemperatureScaling	5
1903	4554	0.09581958195819584	0.39912943160920333	0.03490091786956467	0.37939393939393934	0.10040907705606461	0.6741612151697787	0.10052462951884808	6.706428249440854	9.436280137772673	0.026294555731852035	0.8778858623099521	TemperatureScaling	5
1955	4804	0.09471947194719477	0.4003299249711672	0.037377748885999644	0.3444444444444444	0.09929740737570808	0.680739505871349	0.10117649592410677	6.7282376173807865	9.557491289198602	0.027113825126979407	0.8781667029258258	TemperatureScaling	5
2032	5054	0.09537953795379539	0.401694010440793	0.03719991999199914	0.39206349206349206	0.09863987409309792	0.6792025689987169	0.1015795536825687	6.68641025064151	9.484429065743944	0.02710891557864409	0.8775115464675604	TemperatureScaling	5
2085	5304	0.0943894389438944	0.4017659754085978	0.03702457467969012	0.3134848484848485	0.09821486077211908	0.6824305099629783	0.10184387967923947	6.7007513079069145	9.594405594405593	0.027816660062845305	0.8777939009932603	TemperatureScaling	5
2143	5554	0.0943894389438944	0.4015334596726726	0.0370279472391683	0.7389393939393939	0.0978787587088402	0.6824795695473586	0.10131899331298308	6.735948978876256	9.594405594405593	0.0273366867195647	0.8782738743365409	TemperatureScaling	5
2194	5804	0.09515951595159511	0.4008355639222242	0.036963829716304894	0.7389393939393939	0.0972470536973202	0.6801639454244199	0.10058201132015818	6.762282206302477	9.50867052023122	0.02628660399517911	0.8785538800532258	TemperatureScaling	5
2255	6054	0.0952695269526953	0.39875057201901415	0.03894570568167921	0.3444444444444444	0.09707680246869498	0.6767009107904203	0.10015403189916017	6.756601785854761	9.49653579676674	0.026143428998260623	0.8785870440490442	TemperatureScaling	5
2308	6304	0.09504950495049502	0.3993590060404493	0.03820968763543015	0.34843434343434343	0.0964743888908818	0.6794526667924345	0.10099113601954322	6.7278445769829816	9.520833333333336	0.026810338920582988	0.878140156128922	TemperatureScaling	5
2355	6554	0.09548954895489548	0.40014305256367494	0.03750845640119562	0.29601010101010106	0.095861035972962	0.6812321505731985	0.1001189817249429	6.8042257206006065	9.472350230414747	0.025508114526396494	0.879002336518708	TemperatureScaling	5
2422	6804	0.0952695269526953	0.40029073880772115	0.03581318687424292	0.7476767676767677	0.09602684150895938	0.6818733378436227	0.09990277090449601	6.8253696235860435	9.49653579676674	0.025423330841143857	0.8793071422061609	TemperatureScaling	5
2472	7054	0.09570957095709576	0.40043916743265046	0.034005267193385945	0.7214646464646465	0.09519564629410314	0.6826112685401726	0.09919654798634492	6.881401443870191	9.44827586206896	0.024370057295688086	0.8799203717472162	TemperatureScaling	5
2599	4929	0.09581958195819584	0.39888056159879653	0.03274282428242818	0.3444444444444444	0.09316636350837902	0.6898611414949909	0.09398946759890811	7.339770711745207	9.436280137772673	0.01888122991785353	0.8852991881239506	TemperatureScaling	5
2610	5179	0.09581958195819584	0.3988398844257565	0.032701470147014654	0.3444444444444444	0.09303368237953802	0.6902166007709662	0.09388390417918009	7.351809735710057	9.436280137772673	0.0187517215816468	0.8854286964601573	TemperatureScaling	5
2614	5429	0.09581958195819584	0.39903845674395216	0.032761853963174034	0.3444444444444444	0.09297374946329183	0.690491695946585	0.09389592280708539	7.353798496290836	9.436280137772673	0.01873622908492399	0.8854441889568803	TemperatureScaling	5
2622	5679	0.09570957095709576	0.3982103289643649	0.031941227456078865	0.3827272727272728	0.09251088825108421	0.6908313690354642	0.09316329688166455	7.415273956147709	9.44827586206896	0.018127503774084536	0.8861629252688197	TemperatureScaling	5
2625	5929	0.09570957095709576	0.3981228038366454	0.03186354746585764	0.3827272727272728	0.09248472270145211	0.6908636770570465	0.09304005107000424	7.425443871878724	9.44827586206896	0.01801296157929637	0.8862774674636078	TemperatureScaling	5
2632	6179	0.09581958195819584	0.3983842679092325	0.03153365892144761	0.3827272727272728	0.09247512340537525	0.6907017550185676	0.09299846285091769	7.427023349039708	9.436280137772673	0.017904635594116605	0.8862757824476876	TemperatureScaling	5
2634	6429	0.09581958195819584	0.3982670696465809	0.03157361847295836	0.3914992025518342	0.09251586783795458	0.6906179995007012	0.09291617686072842	7.43269926544508	9.436280137772673	0.01783825963181694	0.8863421584099872	TemperatureScaling	5
2637	6679	0.09581958195819584	0.3982023361415759	0.03127452189663403	0.3914992025518342	0.09242300905185588	0.6907811242348578	0.09278253808970661	7.445163049613683	9.436280137772673	0.017701795528133918	0.8864786225136703	TemperatureScaling	5
2640	6929	0.09570957095709576	0.39836259892354847	0.03093388227711654	0.3493939393939394	0.09221021137617377	0.6919117958871921	0.09275580586532586	7.459498512597622	9.44827586206896	0.017655606357659087	0.8866348226852451	TemperatureScaling	5
2643	7179	0.09570957095709576	0.39837918649565485	0.030567934571234825	0.30474747474747477	0.09212065864432492	0.691889607403071	0.09263700476244309	7.468825327171816	9.44827586206896	0.017550299307657877	0.8867401297352463	TemperatureScaling	5
2698	7429	0.09581958195819584	0.39921403447154546	0.030449444944494395	0.36590909090909096	0.09218703872781331	0.6932707694199751	0.09406234544946958	7.370332582153197	9.436280137772673	0.018620415520835196	0.8855600025209689	TemperatureScaling	5
2739	7679	0.09592959295929593	0.3996817262834341	0.03010405484992937	0.34843434343434343	0.09258933688223643	0.6927191780063049	0.09427531818488662	7.34783176915711	9.424311926605505	0.018779256504059455	0.8852911505366446	TemperatureScaling	5
2793	7929	0.09592959295929593	0.3981587180228282	0.03153938727206047	0.7127272727272727	0.0929530573728419	0.690497673075973	0.0940248064975965	7.34378191029432	9.424311926605505	0.018765884364686417	0.8853045226760176	TemperatureScaling	5
2847	8179	0.09504950495049502	0.39779211721579727	0.02983533908946442	0.7214646464646465	0.09215189565045115	0.6930485157516977	0.0950897785639822	7.288359760827211	9.520833333333336	0.020177623856749274	0.8847728711927558	TemperatureScaling	5
2891	8429	0.09493949394939494	0.39480819131901235	0.03146852463024073	0.3571717171717172	0.09324478036373175	0.6875897339745446	0.09533286186371616	7.212515396395987	9.533024333719583	0.021002586813285026	0.88405791923732	TemperatureScaling	5
2951	8679	0.09482948294829485	0.39377344968636474	0.034355341089664454	0.7127272727272727	0.09330577369240266	0.685568894750439	0.09522591978596825	7.199393781560082	9.545243619489556	0.021183551234770975	0.8839869658169341	TemperatureScaling	5
3022	8929	0.09427942794279431	0.39329777581269953	0.03381294240535159	0.3571717171717172	0.09348834455651935	0.6854360220316283	0.09634258842588915	7.1145693013935905	9.606767794632434	0.022636948254041764	0.883083623803164	TemperatureScaling	5
3074	9179	0.09383938393839386	0.39200486553915387	0.03183016634996826	0.29601010101010106	0.09312167860746919	0.6854802515720794	0.09634580995503465	7.114790481205134	9.656506447831182	0.022979733994349466	0.8831808820672566	TemperatureScaling	5
3119	9429	0.09416941694169412	0.39192790450142684	0.03249576624329094	0.6603030303030303	0.09218128832841103	0.6868715851664994	0.09523436183417816	7.212434377021169	9.61915887850468	0.021583900818492832	0.884246682239813	TemperatureScaling	5
3178	9679	0.09372937293729378	0.3924339503679308	0.03345337311508922	0.2785353535353535	0.09301250119290233	0.687241836941024	0.09589287800816652	7.1667662001186	9.669014084507037	0.022490152250552592	0.8837804748121536	TemperatureScaling	5
3238	9929	0.09482948294829485	0.39461662933397545	0.036670550388372115	0.7127272727272727	0.09439620198884177	0.6846126428560699	0.09662361488938365	7.085355310291652	9.545243619489556	0.022539384506921473	0.8826311325447838	TemperatureScaling	5
3299	10179	0.09383938393839386	0.39342422332360416	0.034679106799568815	0.7302020202020202	0.09388837190662772	0.685878963659816	0.09691484328271496	7.07713019417475	9.656506447831182	0.023457954688437824	0.8827026613731683	TemperatureScaling	5
3362	10429	0.09372937293729378	0.391127714786284	0.03487873231767615	0.7302020202020202	0.0938745328687114	0.683056540727527	0.09672741952316638	7.0616640461904785	9.669014084507037	0.02363875790230928	0.8826318691603969	TemperatureScaling	5
3425	10679	0.09284928492849287	0.3896098263196302	0.03415663232989959	0.37939393939393934	0.09252870663794793	0.6854376935804748	0.09600948973083762	7.139270248202524	9.770142180094785	0.023452677550997378	0.8836980375205097	TemperatureScaling	5
3482	10929	0.09372937293729378	0.3915527884889826	0.033527424964718625	0.3571717171717172	0.09358171625157798	0.6828590315642006	0.09685809539474749	7.050097658654057	9.669014084507037	0.023775698016417005	0.8824949290462892	TemperatureScaling	5
3538	11179	0.09427942794279431	0.3915707242020041	0.03476212621262119	0.32222222222222224	0.09582156033176538	0.6786575815507219	0.09865926908623045	6.87880204096748	9.606767794632434	0.0253742810778841	0.8803462909793216	TemperatureScaling	5
3588	11429	0.09427942794279431	0.39067925748384835	0.036708548632640975	0.30474747474747477	0.09554227169996377	0.6783373440296636	0.0985619583694891	6.8823444181852835	9.606767794632434	0.025316336570141	0.8804042354870647	TemperatureScaling	5
3664	11679	0.09372937293729378	0.3895889995173399	0.036837500416708274	0.34843434343434343	0.09443367751656821	0.6801328515705248	0.09765845919452515	6.964402850302741	9.669014084507037	0.024756567360441212	0.881514059702265	TemperatureScaling	5
3739	11929	0.09471947194719477	0.39001240020916106	0.03725308641975301	0.34843434343434343	0.09450140441955251	0.677858275355913	0.09719050830729371	6.97453164060716	9.557491289198602	0.02377829678539918	0.8815022312674061	TemperatureScaling	5
3796	12179	0.09427942794279431	0.38993789363360043	0.03697269171361574	0.37939393939393934	0.09428659735459231	0.6786202869036756	0.09755019713673507	6.95662650432639	9.606767794632434	0.024373287915323394	0.8813472841418823	TemperatureScaling	5
3858	12429	0.09427942794279431	0.38894923160965766	0.036548377059928146	0.6952525252525252	0.09649814020144298	0.6740375165767525	0.09904874830401429	6.805108879396458	9.606767794632434	0.02616261750062404	0.8795579545565817	TemperatureScaling	5
3912	12679	0.09394939493949395	0.3884529513033262	0.03827622206665106	0.5127272727272727	0.0957822142820802	0.6754362212858684	0.09853199824909305	6.85499363951127	9.644028103044496	0.025818152321385998	0.8802324527391201	TemperatureScaling	5
3975	12929	0.09372937293729378	0.3876589028855317	0.039308836439199406	0.4761616161616162	0.09533896161518446	0.6754336978649078	0.09822646698114347	6.876290256826307	9.669014084507037	0.025711784863559753	0.8805588421991465	TemperatureScaling	5
4037	13179	0.0943894389438944	0.3884351142526995	0.03862122878954554	0.7214646464646465	0.09575543285278516	0.6747109191239741	0.09812312508167717	6.876166230563369	9.594405594405593	0.025175753252364874	0.8804348078037407	TemperatureScaling	5
4086	13429	0.09482948294829485	0.3888773385540863	0.03798349279372375	0.7127272727272727	0.09584959882757159	0.6747426898193098	0.09805752777289593	6.88109016354189	9.545243619489556	0.024773282716297307	0.8803972343354077	TemperatureScaling	5
4143	13679	0.09548954895489548	0.3877697899468468	0.03730712515696006	0.44525252525252523	0.0958398427147914	0.6708848935317436	0.09725939348845679	6.897893041162831	9.472350230414747	0.02390964198861807	0.8806008090564865	TemperatureScaling	5
4202	13929	0.09493949394939494	0.3861616277878936	0.03544722250002771	0.7302020202020202	0.0947891288536613	0.6723165283655755	0.09667862612450741	6.954138213546123	9.533024333719583	0.02367061530768215	0.8813898907429228	TemperatureScaling	5
4272	14179	0.09372937293729378	0.38542314455329835	0.03600814525897027	0.7214646464646465	0.09448606299431923	0.6759953204128709	0.09698933519338773	6.96979022554386	9.669014084507037	0.02453796813326313	0.8817326589294431	TemperatureScaling	5
4320	14429	0.09383938393839386	0.3861647080330638	0.03793432676600988	0.7214646464646465	0.09500686774160665	0.676098099137359	0.09721782927667316	6.954466111491183	9.656506447831182	0.024650338964553306	0.8815102770970528	TemperatureScaling	5
4378	14679	0.09372937293729378	0.3864982753578069	0.0369422886733117	0.7214646464646465	0.09488976752289469	0.676486012542558	0.0976138397778102	6.930226431850071	9.669014084507037	0.025057946028970365	0.881212681033736	TemperatureScaling	5
4438	14929	0.09383938393839386	0.3850010325400192	0.03708977008811986	0.7214646464646465	0.09511835278463471	0.6738777272770861	0.0972412919971577	6.929954481649453	9.656506447831182	0.024879958285284193	0.8812806577763218	TemperatureScaling	5
4492	15179	0.09328932893289332	0.3827762649137423	0.03790925203631468	0.7214646464646465	0.09560781289171444	0.671269317750715	0.09750799099510221	6.884249289726752	9.719339622641506	0.025789271763369176	0.8809213993037375	TemperatureScaling	5
4561	15429	0.09229922992299233	0.3787497767202678	0.03837794334989048	0.7214646464646465	0.09578703322641069	0.6682771897188874	0.09755789747125995	6.850057320226262	9.83432657926102	0.026871908675601658	0.880828861401406	TemperatureScaling	5
4618	15679	0.09130913091309134	0.37813355548039285	0.03995353979842423	0.3357070707070706	0.09544060353166824	0.6705008196856777	0.0981740900650936	6.8297125977038045	9.951807228915658	0.027987052101051763	0.880703816985857	TemperatureScaling	5
4673	15929	0.0916391639163916	0.37871073046061177	0.03975049727194935	0.30474747474747477	0.09604555542754342	0.6689914580962157	0.09823797860429354	6.809906592143348	9.912364945978396	0.027929714493014783	0.8804311215905937	TemperatureScaling	5
500	500	0.12464246424642467	1.5009985383024878	0.056242413130201875	0.49363636363636365	0.16966372656254666	0.581886698825772	0.13043420356415777	4.461151162237553	7.022947925860546	0.04164877095604	0.8337087647975353		6
568	750	0.11947194719471943	1.5196388040120554	0.0564772532808836	0.3396969696969697	0.16286403237615169	0.5975573190841245	0.1348707016950651	4.430593980560487	7.370165745856356	0.0473660998726009	0.8331619529326797		6
642	1000	0.11573157315731575	1.454465791596727	0.06319568067917898	0.330959595959596	0.16071162642397552	0.5968641201938587	0.14049677173819808	4.2482408158534515	7.6406844106463865	0.055160835730219654	0.8291075911124645		6
712	1250	0.10825082508250827	1.4329851801153763	0.06965769910324363	0.2872727272727273	0.15594567954587535	0.6084107496702587	0.14427266842192166	4.217089462093938	8.23780487804878	0.06279406738752061	0.8289551075299711		6
794	1500	0.10605060506050601	1.4477842552794395	0.07134674022957849	0.669040404040404	0.15594859840440758	0.6095918355215832	0.14568416102167925	4.184338443153542	8.429460580912867	0.06558668460058963	0.8283627103389042		6
863	1750	0.1071507150715072	1.4487285720534602	0.06569051349579398	0.6777777777777778	0.14932723395065517	0.6155448880350353	0.1379933896289786	4.460683875438123	8.332648870636547	0.057251224343527585	0.8355980605849652		6
935	2000	0.10550055005500547	1.4629829751464687	0.07233710593281546	0.6952525252525252	0.14852147544791222	0.6117371162581196	0.1427544565059634	4.285240063469156	8.478623566214809	0.06315518056748648	0.8313442693775079		6
1008	2250	0.1071507150715072	1.4680451226095674	0.0703185763020746	0.3928282828282828	0.14482221160946335	0.614382908699952	0.14115813314256553	4.3524442766570415	8.332648870636547	0.06020137024326824	0.8326479146852246		6
1095	2500	0.10814081408140819	1.4762005799932036	0.06864383660588277	0.3526262626262626	0.1452349383068337	0.6172449110782349	0.1414443808886125	4.3638701459926885	8.247202441505591	0.05939910322047043	0.8324600826981214		6
1173	2750	0.10594059405940592	1.4301743621311152	0.07601890744630013	0.36590909090909096	0.14092491577185629	0.613909177310772	0.1460946760144768	4.202132439445902	8.4392523364486	0.06557941630576233	0.8284799896348318		6
1249	3000	0.1026402640264027	1.4256603549078843	0.07900693958284713	0.3396969696969697	0.14400518541317944	0.6087141167117103	0.14969593411887797	4.066337007044643	8.742765273311893	0.0718525262613489	0.8255072097122484		6
1323	3250	0.10033003300330035	1.417420573995022	0.0812718494071629	0.330959595959596	0.14198411027791535	0.6064577226581354	0.150403318073913	4.032209730639737	8.967105263157894	0.07446742487835434	0.8252025421183453		6
1402	3500	0.10176017601760179	1.4191425183814685	0.0785875309753197	0.669040404040404	0.1383269283883677	0.6098898958727502	0.1469193655170314	4.151187923569203	8.827027027027023	0.06990632186625602	0.8283335021161421		6
1482	3750	0.10088008800880088	1.42405900187967	0.07892916513873605	0.7039898989898989	0.13424051267010062	0.6094527923205337	0.14445661399189044	4.218933114095748	8.912758996728462	0.06840216673243026	0.830717745258769		6
1553	4000	0.0997799779977998	1.390112691077612	0.08035664677578863	0.3396969696969697	0.13530151466496348	0.6067335363164845	0.145182532745935	4.179108359944716	9.022050716648288	0.07015636391869468	0.8300636580835056		6
1637	4250	0.09779977997799782	1.3914726040251943	0.08109940438488289	0.3396969696969697	0.13250356279691766	0.6154268510384473	0.1446821509489195	4.25364737116554	9.224971878515182	0.07034365779525953	0.8318565622267426		6
1714	4500	0.09845984598459845	1.3974233086710617	0.07800887310953311	0.330959595959596	0.13211602464337557	0.6202625695689696	0.14453665444172317	4.29138595994733	9.156424581005588	0.06923464063648996	0.8323055133789117		6
1796	4750	0.098019801980198	1.3955385937416245	0.07903039748419283	0.6865151515151515	0.1301441264350787	0.6205638032364813	0.14460418377725912	4.291465067099068	9.202020202020204	0.06960256920858557	0.8323776288112166		6
