,accuracy,log-loss,ECE,ECE_15bins,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,cal_time,fit_time,Method,Dataset,Model,n_classes,size,calib_size,test_size,logits
6,0.8267777777777777,0.6447642236766736,0.02408099887766554,0.014097883597883588,0.18414862914862912,0.1955579809896713,0.5472833742075631,0.11344722723781854,0.8277837736125536,0.0010059958347759385,0.32667112350463867,10.677162647247314,GPcalib_approx,CIFAR-100,densenet-bc-l190-k40,100,10000,1000,9000,True
7,0.8292222222222222,0.6380583469413541,0.021240692789468826,0.01649784014004943,0.2145959595959596,0.1935705947240941,0.54881981129962,0.11371226912516075,0.8286557094984935,0.0005665127237287348,0.3288707733154297,12.73688268661499,GPcalib_approx,CIFAR-100,densenet-bc-l190-k40,100,10000,1000,9000,True
8,0.8264444444444444,0.6602207930693904,0.02847953984287317,0.024321123787960502,0.24136363636363634,0.17841479522084147,0.5850211671668345,0.0975597272315103,0.8473504235518469,0.020905979107402453,0.33611297607421875,16.63765859603882,GPcalib_approx,CIFAR-100,densenet-bc-l190-k40,100,10000,1000,9000,True
9,0.8277777777777777,0.6425064109477127,0.025522637485970827,0.01574563492063494,0.2563131313131313,0.1896657565341412,0.5573931477093241,0.11203372905482514,0.8310342330545561,0.0032564552767783694,0.3260493278503418,16.000571250915527,GPcalib_approx,CIFAR-100,densenet-bc-l190-k40,100,10000,1000,9000,True
0,0.8202222222222222,0.6715202997083586,0.024090469547503844,0.015762139866186027,0.9058080808080808,0.2141291579452564,0.533080092139519,0.12145161197547126,0.8164408654976458,0.0037813567245763152,0.3250727653503418,13.856144428253174,GPcalib_approx,CIFAR-100,WRN-28-10-drop,100,10000,1000,9000,True
1,0.8171111111111111,0.6813156779897904,0.030396632996633016,0.02500256996619729,0.886010101010101,0.18159487799396432,0.572280576168547,0.11007433863194939,0.831831904674897,0.01472079356378582,0.3336625099182129,34.727413177490234,GPcalib_approx,CIFAR-100,WRN-28-10-drop,100,10000,1000,9000,True
2,0.8188888888888889,0.6738784959077595,0.02493859708193042,0.02228204209104778,0.8959090909090909,0.18877003556841837,0.5590159497243031,0.11541002269133378,0.8256249034239428,0.0067360145350537914,0.330519437789917,11.332408905029297,GPcalib_approx,CIFAR-100,WRN-28-10-drop,100,10000,1000,9000,True
3,0.8173333333333334,0.6743491801108943,0.02742966329966331,0.02186280423280425,0.3881457431457431,0.18674946371897938,0.5625083348231615,0.11192669500987448,0.8286034371062934,0.011270103772960074,0.3387019634246826,21.60339331626892,GPcalib_approx,CIFAR-100,WRN-28-10-drop,100,10000,1000,9000,True
4,0.8178888888888889,0.6755986539270392,0.026216374859708222,0.02092690476190478,0.33651515151515154,0.18952916455066007,0.5597679824710462,0.11475296742853518,0.8259736811142886,0.008084792225399692,0.33232998847961426,11.220289945602417,GPcalib_approx,CIFAR-100,WRN-28-10-drop,100,10000,1000,9000,True
5,0.8166666666666667,0.6786414185829904,0.030976734006734015,0.025769074074074087,0.8959090909090909,0.17821402286826057,0.5715847545118364,0.11321792393911648,0.8289959004435582,0.01232923377689156,0.34143614768981934,29.699902534484863,GPcalib_approx,CIFAR-100,WRN-28-10-drop,100,10000,1000,9000,True
6,0.817,0.6806354417225398,0.028061997755331074,0.02480605009670392,0.8959090909090909,0.18393132182152389,0.5751773584200486,0.10657673998854696,0.8351842600202262,0.018184260020226065,0.3304758071899414,9.094841718673706,GPcalib_approx,CIFAR-100,WRN-28-10-drop,100,10000,1000,9000,True
7,0.8205555555555556,0.6655395362839625,0.02615631874298542,0.01738865079365077,0.4464141414141414,0.20238115935792936,0.5446926062406288,0.11799599299278181,0.8214753500918802,0.0009197945363246113,0.33308887481689453,7.257986545562744,GPcalib_approx,CIFAR-100,WRN-28-10-drop,100,10000,1000,9000,True
8,0.8191111111111111,0.6770076453200868,0.025007738681069615,0.01686939409240653,0.3761111111111111,0.20956340491995412,0.5395885717778524,0.11984195449706606,0.8185528118113303,0.0005582992997808234,0.34119677543640137,25.12567901611328,GPcalib_approx,CIFAR-100,WRN-28-10-drop,100,10000,1000,9000,True
9,0.8184444444444444,0.6750523557760348,0.029956666666666673,0.023185873015872983,0.8959090909090909,0.18312416794862654,0.5547471470452576,0.12298445162983455,0.8185059297296211,6.148528517663232e-05,0.3356509208679199,15.339772939682007,GPcalib_approx,CIFAR-100,WRN-28-10-drop,100,10000,1000,9000,True
