,accuracy,log-loss,ECE,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,brier_score,Method,Dataset,Model,n_classes,size,calib_size,test_size
4,0.961875,0.1118743557513453,0.014796426767676745,0.9059090909090909,0.10548298627275474,0.7768021604940508,0.03306003238761521,0.9596909637159983,0.002184036284001715,0.029322845700033247,Platt,KITTI,random_forest,2,9090,1000,8000
5,0.96175,0.11213682142552091,0.013932752525252508,0.8514646464646465,0.09545114990022821,0.7988464917954514,0.025570750912779647,0.9677132086208102,0.005963208620810196,0.029869144676571025,Platt,KITTI,random_forest,2,9090,1000,8000
6,0.964,0.10965048348799823,0.01905159090909091,0.603989898989899,0.11000964626146487,0.7744354829799458,0.0376119188981207,0.9556217875694897,0.00837821243051028,0.02860352395406374,Platt,KITTI,random_forest,2,9090,1000,8000
7,0.961625,0.11603019264183809,0.01297584595959596,0.8762121212121212,0.09008071768592195,0.8089909252869896,0.022539892442091525,0.970995102688262,0.009370102688262001,0.03018567868360412,Platt,KITTI,random_forest,2,9090,1000,8000
8,0.964,0.10950375447805855,0.014734583333333322,0.8514646464646465,0.10574152368705676,0.782987608205414,0.03464509592742858,0.9587896814213538,0.00521031857864622,0.028681417272930575,Platt,KITTI,random_forest,2,9090,1000,8000
9,0.962125,0.11183813179252289,0.011646906565656565,0.8118686868686869,0.10113842094350393,0.7914268361212371,0.02837901305675652,0.9647961334808599,0.002671133480859983,0.02963525621913652,Platt,KITTI,random_forest,2,9090,1000,8000
0,0.964125,0.12008469532106247,0.02789549242424246,0.7326767676767677,0.046027417334330835,0.8572742909692412,0.026948341069980807,0.9688981458544262,0.004773145854426276,0.02947810970253336,Platt,KITTI,1layer_NN,2,9090,1000,8000
1,0.964125,0.1208666621113662,0.026155063131313147,0.6782323232323233,0.04742254910802706,0.8575047141817467,0.026344139524979205,0.9694889381017494,0.00536393810174958,0.02954542697128597,Platt,KITTI,1layer_NN,2,9090,1000,8000
2,0.964625,0.11929210678085934,0.03007275252525256,0.6287373737373737,0.04963673818628921,0.8458786101616662,0.03156097684575652,0.964103448544631,0.0005215514553688974,0.028861382424951832,Platt,KITTI,1layer_NN,2,9090,1000,8000
3,0.964125,0.11968410881815658,0.024494191919191947,0.603989898989899,0.04741630607974025,0.8548134196310948,0.02668078419706271,0.9690678203652724,0.004942820365272431,0.02937781128557862,Platt,KITTI,1layer_NN,2,9090,1000,8000
4,0.96575,0.11948643264753807,0.026785580808080803,0.6435858585858586,0.047165559821391465,0.8612160698672936,0.028208254080187276,0.968004529015014,0.0022545290150139466,0.028714489957361564,Platt,KITTI,1layer_NN,2,9090,1000,8000
5,0.964,0.12451486366127396,0.025012929292929247,0.6534848484848484,0.04334885104195083,0.8728435182988079,0.021616330783021612,0.9745842237839243,0.010584223783924276,0.03019965952540297,Platt,KITTI,1layer_NN,2,9090,1000,8000
6,0.96425,0.11991382327969441,0.027699204545454534,0.707929292929293,0.04765975521534908,0.8543722912879456,0.02656862452201683,0.9691750132181894,0.004925013218189278,0.029266160996308615,Platt,KITTI,1layer_NN,2,9090,1000,8000
7,0.963875,0.12011041220360871,0.031102474747474795,0.6683333333333333,0.05193959964773497,0.8433017202279584,0.033456708948200596,0.9620911893057882,0.0017838106942118861,0.029486446414580775,Platt,KITTI,1layer_NN,2,9090,1000,8000
8,0.963625,0.12166428182638225,0.02953982323232327,0.7821717171717172,0.048668895600920775,0.8645553089439476,0.027580866838660383,0.9684955865554319,0.004870586555432023,0.030555352541469124,Platt,KITTI,1layer_NN,2,9090,1000,8000
9,0.96575,0.1192150407898811,0.035837222222222236,0.7227777777777777,0.05364287015458727,0.8377128802281132,0.04138475622769876,0.9544743378209127,0.011275662179087195,0.028558178512208744,Platt,KITTI,1layer_NN,2,9090,1000,8000
