,accuracy,log-loss,ECE,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,brier_score,Method,Dataset,Model,n_classes,size,calib_size,test_size
3,0.95,0.17814203954558583,0.01435366161616159,0.792070707070707,0.17846947326729273,0.735029543455662,0.03647623012505261,0.952099058553983,0.002099058553983152,0.03695040232342683,Isotonic,KITTI,mondrian_forest,2,9031,1000,8000
4,0.952125,0.17857321537829018,0.015521376262626266,0.9405555555555556,0.11935138416132035,0.7906884964282243,0.032225481166731795,0.9592965255106269,0.0071715255106267264,0.036948725445903295,Isotonic,KITTI,mondrian_forest,2,9031,1000,8000
5,0.952625,0.16414440877167114,0.01763202020202023,0.9653030303030303,0.09351558116133686,0.8087337120056668,0.03222572696635931,0.9602397264549404,0.007614726454940383,0.036677391797020634,Isotonic,KITTI,mondrian_forest,2,9031,1000,8000
6,0.951125,0.1995189704632635,0.013371565656565644,0.7524747474747475,0.1707514069350218,0.7482601673330178,0.03213198043132837,0.957134685790654,0.00600968579065405,0.036775495457140636,Isotonic,KITTI,mondrian_forest,2,9031,1000,8000
7,0.952,0.18269905709165205,0.012584242424242456,0.7574242424242424,0.13347277952297912,0.7719736476630729,0.034531775694594355,0.9561804846265736,0.004180484626573701,0.03637062606731311,Isotonic,KITTI,mondrian_forest,2,9031,1000,8000
8,0.95375,0.18073003451637606,0.014735909090909083,0.8910606060606061,0.12443057501137883,0.78586978501103,0.03797451134535189,0.9538782873611308,0.00012828736113078276,0.036346106314606594,Isotonic,KITTI,mondrian_forest,2,9031,1000,8000
9,0.94825,0.21176235602462118,0.013902247474747484,0.797020202020202,0.11837579681575128,0.7732400393713775,0.02920434899339171,0.9605721481044851,0.012322148104485068,0.03723246207010407,Isotonic,KITTI,mondrian_forest,2,9031,1000,8000
0,0.960625,0.15285372305421788,0.00745877525252522,0.8910606060606061,0.13469373667885162,0.7611911973224142,0.025674529303329616,0.9659333086825591,0.005308308682559083,0.03014665249406836,Isotonic,KITTI,random_forest,2,9090,1000,8000
1,0.959125,0.14563520498271823,0.009994154040404038,0.9653030303030303,0.10564996899273604,0.7850390241252004,0.026681652967813437,0.9656224297083636,0.006497429708363499,0.031086055233054792,Isotonic,KITTI,random_forest,2,9090,1000,8000
2,0.9625,0.1680355710165589,0.013946919191919207,0.8267171717171717,0.10447137581863547,0.7884917779418619,0.030846645238890878,0.9623785456303874,0.00012145436961266687,0.02958090198056562,Isotonic,KITTI,random_forest,2,9090,1000,8000
3,0.96275,0.1413505545840787,0.01607804292929296,0.31186868686868685,0.11001521015146541,0.7715606918787192,0.03499818236783176,0.9577961356978524,0.004953864302147733,0.028887528847635978,Isotonic,KITTI,random_forest,2,9090,1000,8000
4,0.95825,0.12230867390055528,0.014935303030303035,0.8564141414141414,0.10195875702737782,0.7767144259188259,0.030800684656452068,0.9611630712100657,0.0029130712100657492,0.03098558736347822,Isotonic,KITTI,random_forest,2,9090,1000,8000
5,0.963625,0.17087547087722674,0.01656926767676767,0.9554040404040404,0.0920776245872587,0.8308027941260194,0.02454384104366458,0.9701943928106327,0.0065693928106327175,0.030708409672856356,Isotonic,KITTI,random_forest,2,9090,1000,8000
6,0.9615,0.1426793726563164,0.016475328282828265,0.36833333333333335,0.12038494108337469,0.7631660516452227,0.03591652453058568,0.956348154652183,0.005151845347817072,0.029692387889310588,Isotonic,KITTI,random_forest,2,9090,1000,8000
7,0.96275,0.14460244157140348,0.014205820707070724,0.7277272727272728,0.07715079914001466,0.8396333364658158,0.020354654640300913,0.9744298980284021,0.011679898028401942,0.030777835887173838,Isotonic,KITTI,random_forest,2,9090,1000,8000
8,0.96225,0.1364837631017864,0.013146590909090957,0.9207575757575757,0.11128061222472645,0.785322312108482,0.03308609714249664,0.9600588203067278,0.002191179693272236,0.03009130128374305,Isotonic,KITTI,random_forest,2,9090,1000,8000
9,0.962625,0.2794532844016745,0.011988219696969718,0.34651515151515155,0.1138427894226123,0.7964406455789498,0.029516002199011748,0.9639791275116896,0.0013541275116896005,0.03057072645396652,Isotonic,KITTI,random_forest,2,9090,1000,8000
0,0.969375,0.10534213411153069,0.009914381313131304,0.8514646464646465,0.07481036483417428,0.832649080303474,0.025122159516044087,0.9705220847034288,0.0011470847034286656,0.02591876700498024,Isotonic,KITTI,1layer_NN,2,9090,1000,8000
1,0.968625,0.1412116151641081,0.006532487373737347,0.9356060606060606,0.0783347588839798,0.822805385051227,0.024309578255648667,0.9708936537181045,0.002268653718104592,0.02599852774579106,Isotonic,KITTI,1layer_NN,2,9090,1000,8000
2,0.967,0.17092362840137698,0.011952474747474762,0.900959595959596,0.07717585396437765,0.8094744173950668,0.025646596379272038,0.968912397075281,0.00191239707528117,0.026214638540093902,Isotonic,KITTI,1layer_NN,2,9090,1000,8000
3,0.969125,0.1506504919157133,0.00621371212121215,0.8712626262626262,0.08474070334943266,0.8203930289394079,0.023451083049326728,0.9717276039083256,0.0026026039083254446,0.025879229840367602,Isotonic,KITTI,1layer_NN,2,9090,1000,8000
4,0.9685,0.1903584336440786,0.007553522727272684,0.9059090909090909,0.0670353733420718,0.8391822701724191,0.02154824399879664,0.9740647671975967,0.005564767197596628,0.026230306441402514,Isotonic,KITTI,1layer_NN,2,9090,1000,8000
5,0.9675,0.11865274418846718,0.016241502525252513,0.9306565656565656,0.023973959914130046,0.9095788056246449,0.01716423487144702,0.9804549139446759,0.012954913944675944,0.028502817952583238,Isotonic,KITTI,1layer_NN,2,9090,1000,8000
6,0.966625,0.2650104642405907,0.014426047979797995,0.6089393939393939,0.05426826142247631,0.8431994237696474,0.020173220553686755,0.9752668414506045,0.008641841450604561,0.0269116330365659,Isotonic,KITTI,1layer_NN,2,9090,1000,8000
7,0.969125,0.10344657093719223,0.014338257575757594,0.792070707070707,0.051077394637104985,0.8540384383289225,0.025778135676484387,0.9705112010459325,0.0013862010459325357,0.025923400953237828,Isotonic,KITTI,1layer_NN,2,9090,1000,8000
8,0.9695,0.20104397228434714,0.015242373737373754,0.8217676767676767,0.09280435619116748,0.8289373206737664,0.02699006541396507,0.9686157198617109,0.0008842801382892874,0.026849696828813593,Isotonic,KITTI,1layer_NN,2,9090,1000,8000
9,0.9705,0.12495031736655557,0.018299002525252513,0.7574242424242424,0.10683143269720538,0.7877345073413365,0.036726205544895786,0.9580953854852482,0.012404614514751958,0.02540846257377619,Isotonic,KITTI,1layer_NN,2,9090,1000,8000
