,accuracy,log-loss,ECE,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,Method,Dataset,Model,n_classes,size,calib_size,test_size
9,0.5121,11.126673715646346,0.2659305388637496,0.43965092788348603,0.47661206730647426,0.5507549728088382,0.06959627025033739,0.7451731012382343,0.23307310123823438,Isotonic,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000
0,0.4927,10.948690300256484,0.285587550850473,0.6162302333681644,0.5787725032475389,0.5182763646768165,0.050575215962907046,0.7307031908956247,0.23800319089562466,Isotonic,ImageNet,polynet,1000,50000,1000,10000
1,0.5266,10.784671745963998,0.2596321605314893,0.61119088077032,0.5034995911260584,0.5417276196610429,0.057906611322844956,0.7525602336249276,0.22596023362492756,Isotonic,ImageNet,polynet,1000,50000,1000,10000
2,0.5204,9.669407501249623,0.23495887910564647,0.504475575426395,0.6087290859499086,0.45881564105814765,0.05609969494661612,0.7112537002012685,0.1908537002012686,Isotonic,ImageNet,polynet,1000,50000,1000,10000
3,0.5062,14.977472765994387,0.32544813201756806,0.7127401037401038,0.2133525541721276,0.7119223381508563,0.05718206012288638,0.8288016917446878,0.3226016917446878,Isotonic,ImageNet,polynet,1000,50000,1000,10000
4,0.5087,10.441075533660527,0.25572442550352886,0.5489615668883961,0.5704927596219043,0.4921901366990662,0.057821092179830336,0.7210994245683715,0.2123994245683715,Isotonic,ImageNet,polynet,1000,50000,1000,10000
5,0.5182,9.857095712737477,0.24291256152511306,0.5143526570048309,0.5761087431894213,0.4796587147476548,0.05751492912446973,0.71949533249312,0.20129533249311987,Isotonic,ImageNet,polynet,1000,50000,1000,10000
6,0.5172,9.660658728835243,0.2264646165910491,0.4540126262626263,0.6031680194940932,0.4509413514143446,0.06359642534863856,0.7020224132725298,0.1848224132725297,Isotonic,ImageNet,polynet,1000,50000,1000,10000
7,0.5053,10.452644796716257,0.24596973624458437,0.47522222222222227,0.585704248215793,0.472614610751715,0.06044933499746139,0.7085573989646562,0.20325739896465617,Isotonic,ImageNet,polynet,1000,50000,1000,10000
8,0.5073,11.762297299568758,0.27879698369375044,0.5502521994134897,0.4973676946517956,0.5470055922898147,0.05179453187702022,0.7505342892999793,0.24323428929997934,Isotonic,ImageNet,polynet,1000,50000,1000,10000
9,0.5195,9.395142208839811,0.23445802219728148,0.5055559947299078,0.6107226673776,0.4564172301605235,0.05269247260166671,0.7114347395755657,0.1919347395755657,Isotonic,ImageNet,polynet,1000,50000,1000,10000
0,0.5116,15.027346105362431,0.3630988129972199,0.697081208120812,0.14088331308397078,0.8154093856490178,0.06710472624940432,0.8755151660017851,0.363915166001785,Isotonic,ImageNet,senet154,1000,50000,1000,10000
1,0.5224,11.359383773458264,0.27548002147360323,0.4786613069470213,0.4363349059078211,0.5882647522876419,0.06697156452874342,0.7683693003827622,0.24596930038276218,Isotonic,ImageNet,senet154,1000,50000,1000,10000
2,0.5163,14.139036226532737,0.3494929450304604,0.6725387205387205,0.20670704283513813,0.7716629959774894,0.059454493504447876,0.8588570361579652,0.34255703615796523,Isotonic,ImageNet,senet154,1000,50000,1000,10000
3,0.5044,11.681165569566513,0.29835464883225393,0.5374438502673796,0.48973360408166383,0.577954424538922,0.054515615821745425,0.7633365361810013,0.2589365361810014,Isotonic,ImageNet,senet154,1000,50000,1000,10000
4,0.5163,14.678759003394859,0.2611437522815475,0.5399291023441968,0.2739068404547695,0.6047962746154572,0.06448777783691857,0.7755449183342956,0.2592449183342956,Isotonic,ImageNet,senet154,1000,50000,1000,10000
