,accuracy,log-loss,ECE,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,Method,Dataset,Model,n_classes,size,calib_size,test_size
5,0.5301,13.865437355622833,0.14757485454545455,0.507167807103291,0.5418224701763797,0.3928301694037228,0.06981898687120086,0.6776798516623858,0.14757985166238574,Beta,ImageNet,pnasnet5large,1000,50000,1000,10000
6,0.5418,13.350948033334408,0.13696175555555554,0.5413697848045674,0.5484173628366485,0.3787432804260494,0.06750298761933994,0.6787670523990574,0.13696705239905746,Beta,ImageNet,pnasnet5large,1000,50000,1000,10000
7,0.5007,15.00407168629361,0.13791534848484846,0.46737373737373733,0.584854586944765,0.35126862019711697,0.07485878134815008,0.6386066302434017,0.13790663024340175,Beta,ImageNet,pnasnet5large,1000,50000,1000,10000
8,0.516,14.244698238268663,0.16043810505050504,0.5968585858585859,0.5530356852028016,0.39318974284720104,0.05783039225109101,0.6764633531364823,0.16046335313648236,Beta,ImageNet,pnasnet5large,1000,50000,1000,10000
9,0.5309,13.767470177614186,0.14872388383838378,0.5051313131313131,0.5458366978639737,0.387553649745641,0.062316192925504166,0.67961775027153,0.14871775027153,Beta,ImageNet,pnasnet5large,1000,50000,1000,10000
0,0.506,14.615627579402048,0.14533748484848483,0.4754040404040404,0.6009261474019881,0.36102042516627586,0.0651916590691708,0.6513571105431398,0.14535711054313985,Beta,ImageNet,nasnetalarge,1000,50000,1000,10000
1,0.5274,13.767332258268809,0.13955968888888887,0.5128181818181818,0.5559437175150622,0.37850763478310134,0.07451257423284749,0.6669847765480899,0.13958477654808993,Beta,ImageNet,nasnetalarge,1000,50000,1000,10000
2,0.5145,14.316516418965868,0.15387226060606057,0.5447161084529506,0.5873909018608405,0.3804966946737323,0.060087192434528126,0.6683162847565324,0.15381628475653233,Beta,ImageNet,nasnetalarge,1000,50000,1000,10000
3,0.5351,13.652780631574371,0.15654872525252525,0.572924630924631,0.5538806083658517,0.4081574487746465,0.06211076603729003,0.6916169270287793,0.15651692702877923,Beta,ImageNet,nasnetalarge,1000,50000,1000,10000
4,0.5226,13.851749942107546,0.13226891414141415,0.48701010101010106,0.5764551033389576,0.3630219206636112,0.07862016109670344,0.6548197687356707,0.1322197687356708,Beta,ImageNet,nasnetalarge,1000,50000,1000,10000
5,0.5095,14.478478780426666,0.15150870606060604,0.602808429118774,0.5745569634821119,0.37832492750803803,0.06696038229295088,0.6609520621644343,0.15145206216443421,Beta,ImageNet,nasnetalarge,1000,50000,1000,10000
6,0.5286,13.885173884285399,0.14175725353535354,0.5571173020527859,0.567916797228051,0.3755811465534169,0.0667799631372921,0.6703490639709082,0.14174906397090814,Beta,ImageNet,nasnetalarge,1000,50000,1000,10000
7,0.5265,13.798786353303544,0.13182741717171714,0.5018282828282827,0.5920512803935006,0.3574637583333315,0.07107219875492467,0.6583395769263646,0.13183957692636464,Beta,ImageNet,nasnetalarge,1000,50000,1000,10000
