,accuracy,log-loss,ECE,ECE_15bins,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,cal_time,fit_time,Method,Dataset,Model,n_classes,size,calib_size,test_size,logits
0,0.826,0.6524515651964274,0.025126139169472508,0.015398227513227546,0.20308080808080808,0.1950344338066707,0.5603652561506477,0.10526678377839169,0.8365531911692613,0.010553191169261192,2.443815231323242,10.21958589553833,GPcalib_lin,CIFAR-100,densenet-bc-l190-k40,100,10000,1000,9000,True
1,0.827,0.6498101882903402,0.023594365881032527,0.020590529100529144,0.386010101010101,0.19014227483018148,0.5652937841122767,0.10492840540740993,0.8380200333794958,0.011020033379495892,2.3758530616760254,13.260679721832275,GPcalib_lin,CIFAR-100,densenet-bc-l190-k40,100,10000,1000,9000,True
2,0.8275555555555556,0.6449488941358785,0.02375540965207633,0.01675677248677251,0.2969191919191919,0.1925428536349021,0.5566814266216867,0.11092456224847781,0.8317559371655773,0.004200381610021647,2.422934055328369,12.476140975952148,GPcalib_lin,CIFAR-100,densenet-bc-l190-k40,100,10000,1000,9000,True
3,0.8286666666666667,0.6459177209488393,0.023944242424242423,0.01677558201058206,0.8959090909090909,0.19129966339484525,0.561978348088639,0.10732988223972495,0.8360115945565347,0.007344927889868069,2.493870973587036,14.437772750854492,GPcalib_lin,CIFAR-100,densenet-bc-l190-k40,100,10000,1000,9000,True
4,0.828,0.6404946041706548,0.028471369248035925,0.016142433862433875,0.21934343434343434,0.1939424311538923,0.5493748975035934,0.11599019025908075,0.8264526048360992,0.001547395163900775,2.4701004028320312,14.810476541519165,GPcalib_lin,CIFAR-100,densenet-bc-l190-k40,100,10000,1000,9000,True
5,0.8271111111111111,0.6451378206269884,0.021250359147025808,0.014515582010582003,0.18328282828282827,0.19637149959674022,0.5489725703136213,0.11139945260267878,0.8298826438037393,0.002771532692628212,2.4610507488250732,25.283584356307983,GPcalib_lin,CIFAR-100,densenet-bc-l190-k40,100,10000,1000,9000,True
6,0.8267777777777777,0.6442953893414712,0.023553950617283933,0.0142746825396825,0.22080808080808081,0.19538053186002555,0.5470414023921012,0.11399044531251429,0.8272927380843186,0.0005149603065408015,2.392534017562866,15.380573749542236,GPcalib_lin,CIFAR-100,densenet-bc-l190-k40,100,10000,1000,9000,True
7,0.829,0.6393154560396516,0.02677234567901233,0.01683899470899472,0.21671717171717175,0.19233043550606826,0.549186664632129,0.11432821180069377,0.8281328320693189,0.000867167930681062,2.3702235221862793,24.40007758140564,GPcalib_lin,CIFAR-100,densenet-bc-l190-k40,100,10000,1000,9000,True
8,0.8264444444444444,0.6592002189258406,0.029287822671155987,0.023510793650793636,0.2969191919191919,0.17887342179452442,0.584003710017051,0.09830948652124756,0.8465542038112882,0.02010975936684381,2.530864715576172,31.852712154388428,GPcalib_lin,CIFAR-100,densenet-bc-l190-k40,100,10000,1000,9000,True
9,0.8272222222222222,0.6437275631518341,0.02455363636363638,0.016904814814814838,0.27606060606060606,0.1885604096357028,0.5576608018789067,0.11207669449355794,0.8308612840463512,0.003639061824129028,2.532717227935791,11.288930416107178,GPcalib_lin,CIFAR-100,densenet-bc-l190-k40,100,10000,1000,9000,True
