,accuracy,log-loss,ECE,ECE_15bins,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,brier_score,cal_time,fit_time,Method,Dataset,Model,n_classes,size,calib_size,test_size
3,0.95375,0.13259908118325667,0.020310441919191905,0.022590476190476216,0.5247979797979798,0.10790272937178796,0.7926000576034837,0.03563538444446851,0.9564205047502492,0.0026705047502492904,0.03570775533020883,0.0006146430969238281,0.0039937496185302734,Temp,KITTI,mondrian_forest,2,9031,1000,8000
4,0.953,0.13262533879738797,0.0196955681818182,0.023902678571428602,0.6089393939393939,0.10560764619975599,0.79228147187952,0.03487012784964574,0.9570059973376251,0.004005997337625085,0.03592259544935601,0.0005657672882080078,0.004202604293823242,Temp,KITTI,mondrian_forest,2,9031,1000,8000
5,0.9535,0.13062649561692735,0.020108876262626266,0.023846130952380952,0.5198484848484849,0.10705769046282798,0.7870871292282743,0.036075213293832765,0.9557018356334451,0.0022018356334452052,0.035351699650195814,0.0006048679351806641,0.003968477249145508,Temp,KITTI,mondrian_forest,2,9031,1000,8000
6,0.953125,0.13380846152978473,0.0195156186868687,0.02368422619047621,0.5544949494949495,0.10280454360526502,0.7989162778375032,0.0318323684999137,0.9602339742971528,0.007108974297152713,0.03602921866229758,0.0005593299865722656,0.004040718078613281,Temp,KITTI,mondrian_forest,2,9031,1000,8000
7,0.953875,0.13238581509352154,0.019392916666666652,0.02348541666666668,0.5891414141414142,0.10631127209696599,0.7938409057741139,0.03523197385466998,0.9568840127182077,0.0030090127182076515,0.0356094358661928,0.0005624294281005859,0.004230499267578125,Temp,KITTI,mondrian_forest,2,9031,1000,8000
8,0.9535,0.1316471795914922,0.02103915404040403,0.02303690476190474,0.5841919191919192,0.10716478086836986,0.7866900020296619,0.037011732588310094,0.9547903980714255,0.0012903980714255928,0.035403039874721286,0.0005648136138916016,0.004015207290649414,Temp,KITTI,mondrian_forest,2,9031,1000,8000
9,0.953625,0.13232350090085093,0.018782310606060584,0.023175595238095228,0.6881313131313131,0.10468409875145254,0.7944300739505591,0.03343512784171398,0.9585821208914026,0.004957120891402732,0.03556576839621302,0.0005612373352050781,0.004171609878540039,Temp,KITTI,mondrian_forest,2,9031,1000,8000
0,0.964,0.11281383034169967,0.011897810773061292,0.022949470369310034,0.9158080808080808,0.09447134431453197,0.8131966423645459,0.02632425870126707,0.9678984937371021,0.003898493737102226,0.02948438591687497,0.0005600452423095703,0.0042536258697509766,Temp,KITTI,random_forest,2,9090,1000,8000
1,0.963,0.11220775232160742,0.010720456063642412,0.023808330947609525,0.8712626262626262,0.1028719974063823,0.7971505434965543,0.03063917049640258,0.9629890489213367,1.095107866314754e-05,0.02978764686891137,0.0005557537078857422,0.016829490661621094,Temp,KITTI,random_forest,2,9090,1000,8000
2,0.96375,0.10942829080305817,0.012483578267646421,0.025990671819830138,0.8613636363636363,0.10553782513487185,0.7853432692071122,0.03363118958538758,0.9598066345458407,0.003943365454159454,0.028898183200717874,0.0005574226379394531,0.00411534309387207,Temp,KITTI,random_forest,2,9090,1000,8000
