,accuracy,log-loss,ECE,ECE_15bins,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,cal_time,fit_time,Method,Dataset,Model,n_classes,size,calib_size,test_size,logits
6,0.7724,0.9146605938345183,0.03986018257253421,0.021930915448488273,0.18980519480519478,0.2330925663451623,0.5490400183527219,0.12134445450796141,0.80363505151513,0.03123505151513012,0.23376059532165527,0.009886980056762695,Uncal,ImageNet,densenet201,1000,50000,1000,10000,True
7,0.7719,0.909931835410381,0.03778287449105116,0.02003471472105139,0.934060606060606,0.237585519928882,0.5433228242704545,0.12308135197683209,0.8008254406251741,0.028925440625173965,0.2335968017578125,0.010028600692749023,Uncal,ImageNet,densenet201,1000,50000,1000,10000,True
8,0.767,0.9320924890888674,0.04796818354097648,0.02619651031689285,0.3126825396825397,0.23928968434589104,0.5505820952543405,0.12531848390992786,0.7991663510353466,0.032166351035346666,0.24872565269470215,0.010851860046386719,Uncal,ImageNet,densenet201,1000,50000,1000,10000,True
9,0.773,0.9191603909724234,0.038645600127468434,0.02015550751742037,0.2574040404040404,0.2406913555213882,0.5419989961009136,0.12400160061120666,0.8001805348424447,0.02718053484244462,0.23466134071350098,0.010156631469726562,Uncal,ImageNet,densenet201,1000,50000,1000,10000,True
0,0.7992,0.8738169747753718,0.03182971499498618,0.01741092165065829,0.20745454545454545,0.18593190734779544,0.5699460787217953,0.135451292174501,0.8053924999014752,0.0061924999014752735,0.23539257049560547,0.010535478591918945,Uncal,ImageNet,inceptionv4,1000,50000,1000,10000,True
1,0.8007,0.8481177543130932,0.031531393939393935,0.016301479979919098,0.26910101010101006,0.18681071141660818,0.5713672006749363,0.13616930004762579,0.8055427245463808,0.004842724546380864,0.2341322898864746,0.010526418685913086,Uncal,ImageNet,inceptionv4,1000,50000,1000,10000,True
2,0.8099,0.8386187329955835,0.02987564248908109,0.020178663867237243,0.2941010101010101,0.18138528095578357,0.5758188150287903,0.134468202871376,0.8104573592314456,0.0005573592314456338,0.23543906211853027,0.010597944259643555,Uncal,ImageNet,inceptionv4,1000,50000,1000,10000,True
3,0.799,0.8487839867069293,0.03380588383838385,0.020901779021916672,0.2807979797979798,0.18412649440637907,0.5759708298496251,0.13714858687353004,0.8051884158878241,0.0061884158878241086,0.2358381748199463,0.010864973068237305,Uncal,ImageNet,inceptionv4,1000,50000,1000,10000,True
4,0.7953,0.8658444494554517,0.030243002320703358,0.02203904203263108,0.2673939393939394,0.18848119742043676,0.5684124001198286,0.13394256676418376,0.8051294949569736,0.009829494956973578,0.23470473289489746,0.010404348373413086,Uncal,ImageNet,inceptionv4,1000,50000,1000,10000,True
5,0.7941,0.8698902211374143,0.03773727777777778,0.02382250238095237,0.934060606060606,0.18482498383314985,0.5742037100438774,0.13312966878446506,0.8066102739162906,0.012510273916290629,0.23601365089416504,0.010249137878417969,Uncal,ImageNet,inceptionv4,1000,50000,1000,10000,True
