n_samples_queried	n_samples	error	log-loss	ECE	MCE	sharpness	overconfidence	underconfidence	avg_confidence	calibration_method	cv_run
4341	9780	0.09592959295929593	1.3631730852974158	0.06743327732808578	0.6777777777777778	0.12640963169307018	0.6320296639825895	0.13248296160701	0.8449268304187469	GPCalibration	4
4401	10030	0.09570957095709576	1.3634179641324973	0.06773566608486796	0.6777777777777778	0.12502408538403992	0.6330569116338046	0.13256895430073087	0.8449991978844228	GPCalibration	4
4467	10280	0.09504950495049502	1.3616595015383135	0.06893362308735326	0.6777777777777778	0.12372503823578834	0.6330442970786934	0.13211278687780906	0.8455655102111259	GPCalibration	4
4542	10530	0.09460946094609457	1.3619520201028061	0.0693146281382826	0.6777777777777778	0.122195567211039	0.6327375793575328	0.13261986439388915	0.8451807298444192	GPCalibration	4
4625	10780	0.09427942794279431	1.36144992403649	0.06974734980872713	0.6777777777777778	0.12285799092635787	0.6314695461783447	0.1333813412666077	0.8444489349204466	GPCalibration	4
4699	11030	0.09493949394939494	1.3618219043851383	0.07085429051963377	0.6603030303030303	0.12373828763902549	0.6313662534028109	0.13411166511344574	0.8436229271505289	GPCalibration	4
4770	11280	0.09460946094609457	1.353415006357867	0.07087197887780529	0.34843434343434343	0.1228575033148581	0.6305140085490174	0.13416623136792483	0.8435702929806529	GPCalibration	4
4846	11530	0.09471947194719477	1.351098210934229	0.07091750174986522	0.6777777777777778	0.1233509260341623	0.6282844791304724	0.13265501785456954	0.8447012975364229	GPCalibration	4
4924	11780	0.09493949394939494	1.3522496255362852	0.07164186847150165	0.6777777777777778	0.1234579045221753	0.6277970005320267	0.13341695640170506	0.8439128175074051	GPCalibration	4
4986	12030	0.09482948294829485	1.3526778551650818	0.07154562439156797	0.6777777777777778	0.12347356872912853	0.6285034489402883	0.13361405018653752	0.843827675253212	GPCalibration	4
5068	12280	0.09361936193619358	1.357136895734041	0.07042394665561341	0.6777777777777778	0.12329458963468956	0.6283721988011861	0.13296739090314996	0.8446893737655399	GPCalibration	4
5141	12530	0.09405940594059403	1.3568314858123343	0.07015657596676768	0.34843434343434343	0.12390856440073297	0.6275243542073236	0.1329425631315449	0.8445270974102299	GPCalibration	4
5221	12780	0.0943894389438944	1.3579548522181535	0.07329624084691931	0.3396969696969697	0.12301568166761918	0.6258280088469909	0.13369397554664	0.8436074394819337	GPCalibration	4
5294	13030	0.09493949394939494	1.358635803415938	0.07337089260240694	0.34843434343434343	0.1234133408074993	0.6243910296228086	0.13407931249243896	0.8429899840142122	GPCalibration	4
5373	13280	0.0943894389438944	1.3546139894463325	0.07330126389502258	0.34843434343434343	0.12155909032188196	0.6273688419800489	0.1331193086577197	0.8442733022605647	GPCalibration	4
5469	13530	0.09361936193619358	1.354875071450028	0.07281517968361136	0.6777777777777778	0.12221172544399014	0.6270407615144407	0.1349096097895712	0.8428043358627626	GPCalibration	4
5536	13780	0.09273927392739278	1.3536778813907866	0.0725069763119344	0.6777777777777778	0.12157243611198898	0.629111489688345	0.1344759715066251	0.8435993012972648	GPCalibration	4
5633	14030	0.09284928492849287	1.3548397374987187	0.07165542096982014	0.6777777777777778	0.12052239216088698	0.6303925324825229	0.13413140599963075	0.8440048100706594	GPCalibration	4
5713	14280	0.0925192519251925	1.3572925274885073	0.0734608070955843	0.6777777777777778	0.12038013079947836	0.6326790221115609	0.13504475513496386	0.8434652224958753	GPCalibration	4
5795	14530	0.09273927392739278	1.3610309949323491	0.072234797575613	0.6777777777777778	0.11988537289580901	0.632937583573581	0.13385015381701487	0.8445219102776246	GPCalibration	4
5871	14780	0.09328932893289332	1.3511670278156644	0.0725858524690389	0.6777777777777778	0.1194695925605915	0.6311132213528438	0.13438501144059037	0.8437384760631316	GPCalibration	4
5942	15030	0.09207920792079205	1.3498835407705534	0.07320229616562188	0.6777777777777778	0.1192932220699366	0.6314012029524858	0.1345874445841599	0.8438649754365412	GPCalibration	4
6030	15280	0.09196919691969196	1.3498356059117047	0.0741424388941211	0.6777777777777778	0.11898512361155605	0.6308433466912059	0.13509696125440712	0.8433767568360805	GPCalibration	4
6111	15530	0.09207920792079205	1.345062578249088	0.07483869368119601	0.6777777777777778	0.12013651223444727	0.6295791018113226	0.1359770142454377	0.8424355786191947	GPCalibration	4
6191	15780	0.09218921892189214	1.3447966450316307	0.07517641612005842	0.6777777777777778	0.12061341783045344	0.6285685454898565	0.13542250058484043	0.842820018294213	GPCalibration	4
1000	1000	0.11133113311331133	1.3481763527092834	0.06150185574112963	0.3134848484848485	0.14781518993921247	0.6031568255030936	0.13789962846991968	0.8332718931385169		5
1079	1250	0.10748074807480745	1.3512945256792468	0.06349779898624779	0.3275541125541126	0.14405663524372228	0.605852593683729	0.13627814411355837	0.8360058746793955		5
1162	1500	0.10473047304730476	1.338395676113524	0.06566506095053946	0.7127272727272727	0.13800504334678476	0.6109716575608795	0.1327127648139661	0.8404431834919583		5
1238	1750	0.10242024202420241	1.3443602082120742	0.0626338633863386	0.7389393939393939	0.1344625088577737	0.6157874087180554	0.12957572718690782	0.8443443035641947		5
1320	2000	0.10121012101210125	1.3459207205136778	0.06079474614128075	0.7389393939393939	0.13600064701341985	0.6150136566995164	0.12866583037412332	0.8453919394947159		5
1401	2250	0.09944994499449944	1.3367404935370781	0.06460306030603055	0.6952525252525252	0.13417785817495273	0.6152542431716664	0.12944850192011817	0.8451622001220132		5
1466	2500	0.09911991199119907	1.3358079610628917	0.0653367670100343	0.34843434343434343	0.13194047129098638	0.6123877152292211	0.1298330140083964	0.8446159273604807		5
1550	2750	0.09735973597359737	1.3374474947407844	0.0635924814703692	0.6603030303030303	0.1276874838451896	0.6200900852759268	0.12846209253715485	0.8470570138835907		5
1624	3000	0.09647964796479647	1.3451800216678016	0.06805040504050401	0.7214646464646465	0.12593600767646307	0.6232816549216822	0.13226143309997643	0.844153450089792		5
1700	3250	0.09669966996699675	1.322368778160323	0.06799236590325694	0.7127272727272727	0.12746886550871211	0.6216922081199671	0.13254497933035336	0.8436898378059318		5
1771	3500	0.09669966996699675	1.3257731186796347	0.06736992032536582	0.37464646464646467	0.12541746025027758	0.6236724500313787	0.13281709074505532	0.843635528214514		5
1839	3750	0.09603960396039601	1.3201163410681966	0.06862051205120508	0.6865151515151515	0.12399363877025361	0.6267907326997165	0.1338410895906908	0.8431700854213582		5
1924	4000	0.09581958195819584	1.3162868660958404	0.07197243057639091	0.7302020202020202	0.12506257616261635	0.6227112596479165	0.1352089831695472	0.8415950356966806		5
2005	4250	0.09680968096809683	1.3280679902561614	0.07162772943961057	0.7214646464646465	0.12306727668171273	0.6260283477809078	0.1353418918080075	0.841556437217102		5
2086	4500	0.09515951595159511	1.3273657086700648	0.07024686357524637	0.7302020202020202	0.12262208295330791	0.6288600224584917	0.1346592718866516	0.8428373386313406		5
2160	4750	0.09504950495049502	1.3283897089422665	0.06935925814803698	0.6952525252525252	0.1228554947064241	0.6284222682713105	0.13443126353548557	0.8430280820619921		5
2255	5000	0.09482948294829485	1.3333853585331987	0.06883551132891061	0.6952525252525252	0.12358238144840002	0.6298929036878813	0.1344954211418658	0.8431616455251576		5
2334	5250	0.09449944994499448	1.3295108454839963	0.06988463290773517	0.6952525252525252	0.12426944809465827	0.6283648099271449	0.1348049162728075	0.8428147531227655		5
2399	5500	0.09405940594059403	1.3298536598783033	0.06959427609427604	0.6952525252525252	0.12312931805161705	0.6307713821004468	0.13456785372521327	0.8433600941989825		5
2476	5750	0.09372937293729378	1.3280463032256602	0.07134227311620044	0.7564141414141414	0.12178911324338947	0.6325990860389372	0.13437566535695064	0.8437830242128289		5
2552	6000	0.09416941694169412	1.3273335831742015	0.070215049282706	0.7476767676767677	0.12195244187576772	0.6315431398410188	0.13395700570893773	0.8439602797245895		5
2630	6250	0.0943894389438944	1.3332645448506637	0.07070253136424748	0.7476767676767677	0.12230248117249994	0.6291416130820673	0.13525121315320385	0.8425099579039868		5
2690	6500	0.09493949394939494	1.3369066150182571	0.0702161660610505	0.6865151515151515	0.12225510819842082	0.6297008337799834	0.13585008909770144	0.8418914341634033		5
2767	6750	0.09328932893289332	1.3229263968934977	0.07037358735873585	0.6865151515151515	0.12207747437768852	0.6315581348280591	0.134989241975047	0.8432321194692911		5
2839	7000	0.09339933993399341	1.3261910718435341	0.07224271316020486	0.6865151515151515	0.12086403179544561	0.6306603700310779	0.13640397945559074	0.8418399845393687		5
2917	7250	0.09449944994499448	1.3285125658744894	0.07111323354557673	0.6952525252525252	0.12057189550985506	0.6311484853335227	0.13555134117528034	0.8424019207577298		5
2996	7500	0.09449944994499448	1.3283368286828372	0.07065384316209394	0.6952525252525252	0.12071036174916518	0.6300442706621662	0.13528189516480638	0.8425415565893597		5
3065	7750	0.09427942794279431	1.3333640144456935	0.07220378148926	0.669040404040404	0.1201548800778858	0.6300697012040805	0.13620907605815336	0.8417558207640397		5
3133	8000	0.09372937293729378	1.3358727168521989	0.07132215999377711	0.40156565656565657	0.1203139662766129	0.6311588181768532	0.13629645270027826	0.8419072756591625		5
3206	8250	0.09372937293729378	1.32838430603892	0.07259437054816588	0.42777777777777776	0.12066477353988793	0.6283801466788945	0.13656215349435485	0.8414060356968011		5
3276	8500	0.09372937293729378	1.329438131035435	0.07390751852963068	0.4586868686868687	0.12061735200814255	0.6274630268468018	0.1375109775596938	0.8404601832493639		5
3357	8750	0.09295929592959296	1.3296114716427228	0.07453100865642112	0.36590909090909096	0.12087478025517093	0.627892568297841	0.13765524802672294	0.8405502420496529		5
3440	9000	0.09207920792079205	1.3345479899247243	0.07458860330477489	0.6777777777777778	0.12162885096965555	0.6274909126990615	0.1394066690453809	0.8391294449172262		5
3507	9250	0.0935093509350935	1.334474395681656	0.07428855663344107	0.36590909090909096	0.12172592482407979	0.6247578556723896	0.13842149216472968	0.8394335623634939		5
3577	9500	0.09317931793179313	1.334256813448198	0.07398370392594811	0.6865151515151515	0.12111826014679945	0.6275407954728727	0.1367694347531053	0.8412691532558499		5
3651	9750	0.09328932893289332	1.3348172342433198	0.07204070962651817	0.6865151515151515	0.12147361841291975	0.626578196752503	0.13638592840166247	0.8415011539009483		5
3735	10000	0.09383938393839386	1.3357710411377535	0.07429924103521457	0.6952525252525252	0.1201965074394177	0.6247895675682521	0.13665048443478944	0.8409631970128006		5
3814	10250	0.09306930693069304	1.338563209044402	0.07441726950472818	0.6952525252525252	0.11916099490973708	0.6268120177923893	0.13739718698223405	0.8406579271255031		5
3889	10500	0.09339933993399341	1.3417664047638662	0.07273058972563916	0.6952525252525252	0.1189714284173182	0.626196265754813	0.13588391698362273	0.8418945291269307		5
3966	10750	0.09306930693069304	1.3404209651773893	0.07336824793590463	0.7214646464646465	0.11811231995274883	0.6262171526718301	0.1358453784799232	0.8420099462015271		5
4047	11000	0.09427942794279431	1.338890324130806	0.07321612716827232	0.7214646464646465	0.11844658209057327	0.6229684100567602	0.1355990382792735	0.8416388388630787		5
4119	11250	0.09427942794279431	1.3404648951144864	0.07403687590981314	0.7214646464646465	0.11892458558555948	0.6227718664421108	0.13762374230346083	0.8397864927564903		5
4210	11500	0.09460946094609457	1.339180911105009	0.07325163071862738	0.669040404040404	0.11750624765271375	0.6234750082967239	0.13586674983510474	0.8413647036295127		5
4307	11750	0.09493949394939494	1.3298877890637637	0.0753305941705281	0.669040404040404	0.11764749279586051	0.6228277028807769	0.13523468319726575	0.8417958821696595		5
4399	12000	0.09493949394939494	1.3300492300448503	0.07513326888244375	0.6777777777777778	0.11824359639463149	0.6215120450465039	0.1347664886511977	0.8420947186734575		5
4467	12250	0.0943894389438944	1.3303370541975894	0.07505957818004019	0.6777777777777778	0.11873023479053164	0.6198010812862548	0.13530736755305126	0.8415774563307908		5
4548	12500	0.09460946094609457	1.3341736470184136	0.07617123934615679	0.6777777777777778	0.11878157616228567	0.618791361322109	0.13630238853224777	0.8405271631591436		5
4624	12750	0.09427942794279431	1.3291077242553753	0.07508569190252354	0.669040404040404	0.11838746278298072	0.6194994867238947	0.13602301677295267	0.8409277847118436		5
4706	13000	0.09460946094609457	1.3299172223532736	0.07461281683723922	0.669040404040404	0.11801381596883409	0.6197318320035794	0.1363553870746599	0.8405681562044693		5
4787	13250	0.09482948294829485	1.3307917883205105	0.07599433832272111	0.669040404040404	0.11783052155053879	0.6193779129106473	0.1365627017698017	0.8402932729116666		5
4853	13500	0.09493949394939494	1.3296164604242386	0.07444880043559905	0.36590909090909096	0.11769091389050768	0.6197317768262354	0.13595100966626075	0.8408536377202106		5
4926	13750	0.09493949394939494	1.3310431868558663	0.07419024680245796	0.36590909090909096	0.11742412499616481	0.6210616103666745	0.1359406523573076	0.8409892654348592		5
5000	14000	0.09460946094609457	1.3329690173406332	0.07526172617261723	0.419040404040404	0.11732296061648093	0.6220498386234948	0.13539817896720882	0.841654108725641		5
5082	14250	0.09427942794279431	1.335247719848575	0.07316076607660763	0.419040404040404	0.11749464667758998	0.6221822541468665	0.13467199705502433	0.8424043608415676		5
5151	14500	0.09460946094609457	1.33392722517735	0.07370998766543313	0.6777777777777778	0.1169498473952684	0.6214784224742705	0.13366458945296023	0.8431696228965908		5
5228	14750	0.09482948294829485	1.3367872449533533	0.07230090231245342	0.24701243201243206	0.11666701303034469	0.6216821232736747	0.13376051074231804	0.8430482406902217		5
5304	15000	0.09449944994499448	1.3379866393270998	0.0726318909668744	0.6777777777777778	0.11700217609994673	0.6219405482983892	0.13340736274486945	0.8434731494208246		5
5397	15250	0.09339933993399341	1.3369678800557796	0.07343563800824521	0.6777777777777778	0.11726711450532382	0.620525510021199	0.13345577498202	0.8435662394258715		5
5494	15500	0.09229922992299233	1.3355385768647925	0.07455484992943735	0.669040404040404	0.11675298288027805	0.6202059627084823	0.13352016239168893	0.8437489486049055		5
5567	15750	0.09207920792079205	1.3354046239132806	0.07568564078630079	0.669040404040404	0.1168407339860756	0.6189707311670146	0.13488747962365663	0.8424479793897418		5
1000	1000	0.11133113311331133	1.3481763527092834	0.06150185574112963	0.3134848484848485	0.14781518993921247	0.6031568255030936	0.13789962846991968	0.8332718931385169	GPCalibration	5
1200	1603	0.11177117711771178	1.3107380988718194	0.030560907489682553	0.2866414141414141	0.1401017775920341	0.6428223715567059	0.09793432477356066	0.8730897460153889	GPCalibration	5
1242	1853	0.10759075907590754	1.312061728303892	0.029750772996142764	0.7651515151515151	0.13339094776135604	0.6485831769349915	0.09583514108983027	0.876666631740563	GPCalibration	5
1299	2103	0.11232123212321232	1.3174409152702757	0.02841452825193829	0.8088383838383838	0.137257013126109	0.6366704744975155	0.09455779086409541	0.8752534367414276	GPCalibration	5
1356	2353	0.10737073707370737	1.2999901966056242	0.0323772981515514	0.7651515151515151	0.13158899302013594	0.6406487764230104	0.09247952861555901	0.8788662607923227	GPCalibration	5
1400	2603	0.10671067106710674	1.2982322730554363	0.03220988355824072	0.7039898989898989	0.12737998713372914	0.6404468151589083	0.09387473052623485	0.8777745433257551	GPCalibration	5
1461	2853	0.10308030803080304	1.2954330425008556	0.029487057521235885	0.7389393939393939	0.12197821440144974	0.6475786114481321	0.09245280958028945	0.8807495492209901	GPCalibration	5
1497	3103	0.10374037403740377	1.3010744477994476	0.030051987912435244	0.7476767676767677	0.12290002755995094	0.6531080294217945	0.09339781281185555	0.8803046084451667	GPCalibration	5
1553	3353	0.10242024202420241	1.2851229750873316	0.03431574355559117	0.4952525252525253	0.12457113166837715	0.6509048548165351	0.09495692683609336	0.8790141753331693	GPCalibration	5
1599	3603	0.10220022002200224	1.2880457132337646	0.03422626337038378	0.6865151515151515	0.12027984930222338	0.6569927141533182	0.09455444090102685	0.8800536236804347	GPCalibration	5
1654	3853	0.1016501650165017	1.2877632020742285	0.03476724356228741	0.7913636363636364	0.12227600993113305	0.6577857089751479	0.09764739244805927	0.8774923419540358	GPCalibration	5
1715	4103	0.10011001100110006	1.283136967217701	0.03305087266191211	0.7651515151515151	0.1234023385133	0.6563195770982622	0.09767563343066019	0.8776968243890669	GPCalibration	5
1780	4353	0.09911991199119907	1.2893417828624745	0.03327387704881284	0.7389393939393939	0.12181904213699771	0.6589618701764892	0.09818409627497275	0.8777442332929883	GPCalibration	5
1840	4603	0.09834983498349836	1.290870876866007	0.03730343307772401	0.7913636363636364	0.12676676670225978	0.6503559077301737	0.09882631013017051	0.8765058023854674	GPCalibration	5
1892	4853	0.09999999999999998	1.2973109715539435	0.03438378842185413	0.7913636363636364	0.12426720933351011	0.6535111986267962	0.09796243618137482	0.8771849272994422	GPCalibration	5
1957	5103	0.09878987898789882	1.2968605869154604	0.03447003152332709	0.7913636363636364	0.12602691641625516	0.6567571730200802	0.1009821524364209	0.8750849448419001	GPCalibration	5
2199	5678	0.09911991199119907	1.283477641097844	0.029331937160767485	0.7214646464646465	0.11786244975496299	0.6698847825178343	0.09304163856098945	0.8834596491609048	GPCalibration	5
2247	5928	0.0988998899889989	1.2834178200023143	0.029415357187940916	0.7214646464646465	0.11718457663583468	0.6715077430315257	0.09274967682945881	0.8839354079290699	GPCalibration	5
2291	6178	0.09856985698569853	1.2902689797129088	0.027571688223287302	0.7389393939393939	0.11647709990870267	0.6734339027196465	0.09260511752614992	0.8843333821592444	GPCalibration	5
2339	6428	0.09867986798679873	1.2913286943631808	0.02726603422988252	0.7214646464646465	0.11583128865928613	0.6735793637642757	0.0924080541876593	0.8844996151085879	GPCalibration	5
2376	6678	0.09746974697469746	1.2754601018567728	0.030051978719612227	0.34843434343434343	0.11594566532392508	0.6747691019594455	0.0928379838870117	0.8845107375717298	GPCalibration	5
2418	6928	0.09834983498349836	1.2758709261682109	0.029085733577617266	0.3396969696969697	0.11501297930869729	0.6709687818947111	0.09280621156466048	0.883961098023093	GPCalibration	5
2460	7178	0.09845984598459845	1.2822924772406012	0.030420690341003583	0.669040404040404	0.11412121475624522	0.6720762644766544	0.09245224714969004	0.8843632663712756	GPCalibration	5
2508	7428	0.09856985698569853	1.2809233555223407	0.029559129350150197	0.6428282828282827	0.11448218537884913	0.6671517719910991	0.09239132014937206	0.8839068768316909	GPCalibration	5
2543	7678	0.09856985698569853	1.2863521147472923	0.02967076865697882	0.6865151515151515	0.1144818219338491	0.6670799909295303	0.0927837893982787	0.8835460177715471	GPCalibration	5
2590	7928	0.09856985698569853	1.2860838174997937	0.03061666246953717	0.6603030303030303	0.1136244785083144	0.6691945611963008	0.09296500898434382	0.8835910938629453	GPCalibration	5
2639	8178	0.09757975797579754	1.2742935641281328	0.03163610296407985	0.3571717171717172	0.11361941814703663	0.6663756792796625	0.09287223996208827	0.8836352302653521	GPCalibration	5
2678	8428	0.09834983498349836	1.275795494345891	0.03065168606984784	0.3571717171717172	0.11502277114330417	0.6620285665980512	0.0934638200255223	0.8824888965466972	GPCalibration	5
2733	8678	0.09669966996699675	1.274558868718926	0.030858653062171077	0.669040404040404	0.11536396178650576	0.6645438439582333	0.09437435215735841	0.8823131169719711	GPCalibration	5
2786	8928	0.09680968096809683	1.2817993840140103	0.032568111477758205	0.6777777777777778	0.11633083749962854	0.6646121049465873	0.09542851519811446	0.8813410937927917	GPCalibration	5
2830	9178	0.09768976897689774	1.2829135426207572	0.0317088968671891	0.6865151515151515	0.11672069246828029	0.6650707350871791	0.09568820032152815	0.8809403953487613	GPCalibration	5
2876	9428	0.09713971397139709	1.2806614823789744	0.03147700804189321	0.6515656565656566	0.1150561489385756	0.6650418171465872	0.0942694214292269	0.882350141129898	GPCalibration	5
2929	9678	0.09779977997799782	1.2823911621271007	0.033833612152116256	0.6865151515151515	0.11581243966897954	0.6628144527932186	0.09442654724176089	0.8818316759739814	GPCalibration	5
2978	9928	0.09823982398239828	1.283582869049838	0.030203809959375976	0.6952525252525252	0.11504980840001765	0.6657766915650742	0.0937834110916314	0.8825958157150173	GPCalibration	5
3199	5837	0.0962596259625963	1.2861244269010321	0.034549213844050235	0.6603030303030303	0.11570639858028517	0.6654980268683498	0.09588512859099521	0.8811457032051464	GPCalibration	5
3208	6087	0.0961496149614961	1.286023153753987	0.03560245299579572	0.669040404040404	0.11589580248501144	0.66498242209511	0.09613216505162336	0.8808990944826169	GPCalibration	5
3215	6337	0.09647964796479647	1.2862371914723991	0.03450845312533817	0.669040404040404	0.11587049913301779	0.6636137518196734	0.09600250370975376	0.8808053572472658	GPCalibration	5
3223	6587	0.0962596259625963	1.2881686215894153	0.0350379338333362	0.6777777777777778	0.1158055630291744	0.6651322007149453	0.09605018912487097	0.8809613170478287	GPCalibration	5
3228	6837	0.0962596259625963	1.2880730084000505	0.03453243906621279	0.669040404040404	0.1157808979298368	0.6652076132615256	0.09576460841564383	0.8812266670483301	GPCalibration	5
3242	7087	0.09691969196919692	1.2909325956867175	0.03516840073957849	0.6777777777777778	0.1155772165429872	0.664915288587049	0.09539288238789737	0.881376259375461	GPCalibration	5
3253	7337	0.09669966996699675	1.2920416826093883	0.037599975489070826	0.6777777777777778	0.11581392765806796	0.6658977110935769	0.09612880669810166	0.8808592361114566	GPCalibration	5
3262	7587	0.09636963696369638	1.2920876169671025	0.0354409051114712	0.6777777777777778	0.11547253811971629	0.6668066895229283	0.09637006614940585	0.8808073637701723	GPCalibration	5
3273	7837	0.09669966996699675	1.291623883466781	0.03545982919153795	0.6777777777777778	0.11537776286968679	0.665556727977449	0.09576968629780201	0.8811506567327752	GPCalibration	5
3278	8087	0.09658965896589655	1.291793711040378	0.034073523370807726	0.6603030303030303	0.11525908915145748	0.6662822487863442	0.09568998987226592	0.8813189898353535	GPCalibration	5
3281	8337	0.09647964796479647	1.2915248571236948	0.036898049364274856	0.669040404040404	0.11534220341922159	0.6663206991052558	0.09566416098591214	0.881372222105392	GPCalibration	5
3286	8587	0.0961496149614961	1.290959218302266	0.03673740852740138	0.6777777777777778	0.11492228956936472	0.6672479073557152	0.09530763630243641	0.8818621706455531	GPCalibration	5
3289	8837	0.09636963696369638	1.290882612456194	0.03427609218832277	0.6603030303030303	0.11475404677108118	0.6666506724357316	0.09502777156959248	0.8820052665985774	GPCalibration	5
3291	9087	0.09603960396039601	1.2907044247838795	0.035157985606758854	0.6603030303030303	0.11475987686230167	0.6673325870162266	0.0951601663509667	0.8820297317446945	GPCalibration	5
3294	9337	0.097029702970297	1.2908537515869984	0.035524326472628424	0.669040404040404	0.1145753690064235	0.6660723370523425	0.09455590044577249	0.882217928539193	GPCalibration	5
3296	9587	0.09680968096809683	1.2906353038135598	0.0346744416733143	0.6515656565656566	0.1145352129472138	0.6662798502888223	0.09449646761429824	0.8823443640418895	GPCalibration	5
3298	9837	0.09636963696369638	1.2902958307392187	0.03667289759077717	0.6603030303030303	0.11458628502430102	0.666953381459975	0.09458744545834866	0.882432330601107	GPCalibration	5
3311	10087	0.09603960396039601	1.2901102411871284	0.03504134688725612	0.4008585858585859	0.11416354615595163	0.6675226540747693	0.09466691592400248	0.8824938645610282	GPCalibration	5
3364	10337	0.09636963696369638	1.2918117214735296	0.035409733469886615	0.37464646464646467	0.1129228880338775	0.6674878049923516	0.09457455813692799	0.8824954781778408	GPCalibration	5
3405	10587	0.09515951595159511	1.2908644521258852	0.035135249945280174	0.39212121212121215	0.11286859173288087	0.6667141055676905	0.09484265401051618	0.8824672026490162	GPCalibration	5
3448	10837	0.0952695269526953	1.290435477063374	0.03735784953436739	0.36590909090909096	0.11225964357282252	0.665501361191711	0.09531424728318863	0.8818987688817469	GPCalibration	5
3498	11087	0.09603960396039601	1.2877932566221906	0.03648218922636004	0.34843434343434343	0.11332354119422289	0.6649739313494931	0.09666751556696392	0.8804406233943196	GPCalibration	5
3543	11337	0.09471947194719477	1.2857300874769662	0.03599455110556681	0.34843434343434343	0.11353816547103494	0.6636545778378641	0.09781647349020801	0.8795901904474674	GPCalibration	5
3594	11587	0.09493949394939494	1.2784817473004138	0.039361018788671855	0.3571717171717172	0.11363641824278768	0.6645149299097602	0.09815596342624129	0.8793121312876166	GPCalibration	5
3645	11837	0.09471947194719477	1.2838500635592192	0.03604482465215142	0.669040404040404	0.11408465469803003	0.6636120018684729	0.09879366839278621	0.8787015221567126	GPCalibration	5
3710	12087	0.09515951595159511	1.2859386621558837	0.03618016862627453	0.3396969696969697	0.11319195166476129	0.6624539381284625	0.0973027725022772	0.879835792370725	GPCalibration	5
3764	12337	0.09504950495049502	1.2862488223278097	0.03655998969345832	0.6603030303030303	0.11486866295865455	0.66036887669228	0.09819103508911164	0.8788602040505059	GPCalibration	5
3803	12587	0.09493949394939494	1.2795032465929592	0.0365534037477112	0.330959595959596	0.11515632407858187	0.6574533426521464	0.09821642819146134	0.8785869834958911	GPCalibration	5
3849	12837	0.09515951595159511	1.2804488850913456	0.036526146094940905	0.6603030303030303	0.11529636989906744	0.6574041337698006	0.09796707559364694	0.8787541671015546	GPCalibration	5
3890	13087	0.09603960396039601	1.281689639782442	0.03803930480225777	0.36590909090909096	0.11530161399257491	0.655484529943998	0.09828553291304444	0.8780666414405527	GPCalibration	5
3929	13337	0.09592959295929593	1.281865907852947	0.038434056862699795	0.37464646464646467	0.11491164365194101	0.655992795091236	0.0980221874680182	0.8783805699348057	GPCalibration	5
3972	13587	0.09548954895489548	1.2804437244212565	0.036040062431151494	0.3571717171717172	0.11432954989967359	0.6576269960687194	0.09819152747310504	0.8784916934767634	GPCalibration	5
4199	7898	0.09515951595159511	1.285576536799012	0.04048526836810659	0.39212121212121215	0.09952955040600156	0.675524994926953	0.09966242166217294	0.8789445217206208	GPCalibration	5
4205	8148	0.09515951595159511	1.2859906387901083	0.039850000362741625	0.4095959595959596	0.0994856359452696	0.6759167045366027	0.09997930086599699	0.8786950714852956	GPCalibration	5
4210	8398	0.0952695269526953	1.2856667457535111	0.039642852080798235	0.39212121212121215	0.09929642737685698	0.6756698816987932	0.09964824837211393	0.8789464161648944	GPCalibration	5
4212	8648	0.09493949394939494	1.285948444604122	0.03918479314614325	0.5729292929292928	0.0995652632097928	0.6763657498473179	0.10005965291276586	0.8787142879653367	GPCalibration	5
4223	8898	0.09482948294829485	1.2860703747317297	0.04000066285054245	0.6603030303030303	0.09901233660738132	0.6769083146570374	0.10029077336066676	0.8785811313556435	GPCalibration	5
4228	9148	0.09504950495049502	1.2857100685156897	0.03917216831770216	0.6603030303030303	0.09895876013542601	0.6759558919472192	0.09998734298764281	0.8787161724121064	GPCalibration	5
4233	9398	0.09548954895489548	1.2856196819687324	0.03894780340974842	0.6078787878787879	0.09902800077290647	0.6747818099041262	0.09965878645033834	0.8788026478330143	GPCalibration	5
4239	9648	0.0952695269526953	1.2855004298361168	0.03814769234079647	0.3833838383838384	0.09892702591054471	0.6756278826544151	0.09966586445265901	0.8789264771309192	GPCalibration	5
4243	9898	0.09537953795379539	1.2848327360135754	0.039333132583957625	0.39212121212121215	0.09901025988274922	0.6744050564319428	0.09922580238419117	0.8791832135226942	GPCalibration	5
4251	10148	0.09482948294829485	1.2848164858233768	0.03945861146142129	0.6603030303030303	0.09884228063938795	0.6763900072791617	0.0998275312694926	0.8789512936181795	GPCalibration	5
4258	10398	0.09504950495049502	1.2847485549986783	0.03806646433837133	0.39212121212121215	0.09887016022378636	0.6755546376786532	0.09956182284195003	0.8790631080590182	GPCalibration	5
4266	10648	0.09548954895489548	1.28542716079549	0.03907236505009452	0.6603030303030303	0.09866984231511465	0.6767800090215325	0.09937765990105828	0.8792477368673475	GPCalibration	5
4275	10898	0.09592959295929593	1.285249016730426	0.038298230719578844	0.3833838383838384	0.09848442058477781	0.6758125070306557	0.09893270835642709	0.8794586918435218	GPCalibration	5
4282	11148	0.09493949394939494	1.2853835465339292	0.0370719376514421	0.3833838383838384	0.09846283237024636	0.6781501083852134	0.09978997241637082	0.8791277712284881	GPCalibration	5
4290	11398	0.09570957095709576	1.2850818950561818	0.038837888295151744	0.3833838383838384	0.0983985368206425	0.676335792928078	0.09907334728049558	0.8794311578879817	GPCalibration	5
