,accuracy,log-loss,ECE,ECE_15bins,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,cal_time,fit_time,Method,Dataset,Model,n_classes,size,calib_size,test_size,logits
3,0.7583,0.9761885909688459,0.03262704186161287,0.013929952485167832,0.18231313131313132,0.27693045649811454,0.5023080177089677,0.14747082528634214,0.7678807210656243,0.009580721065624256,0.23484086990356445,0.2633681297302246,Temp,ImageNet,resnet50,1000,50000,1000,10000,True
4,0.7611,0.947178939915491,0.035737184023865595,0.019205557204233663,0.3053851559068951,0.288276711174714,0.4857185527669765,0.1537919404855306,0.7600871163524934,0.0010128836475066655,0.23573064804077148,0.26361513137817383,Temp,ImageNet,resnet50,1000,50000,1000,10000,True
5,0.7645,0.93720612983312,0.03194144937087075,0.02137121174424617,0.2591564482029598,0.2953380870709938,0.47228986894242536,0.1622222999187024,0.7517053158480932,0.012794684151906793,0.23688888549804688,0.26665568351745605,Temp,ImageNet,resnet50,1000,50000,1000,10000,True
6,0.759,0.9628519144308513,0.03580549761466009,0.022724299465366807,0.964030303030303,0.2910717522931608,0.48510683707755564,0.15795542811061009,0.7560225777997379,0.0029774222002621475,0.23789501190185547,0.2668147087097168,Temp,ImageNet,resnet50,1000,50000,1000,10000,True
7,0.764,0.9337538881229837,0.03638239343698309,0.023227743514777827,0.26508585858585865,0.2916471616102333,0.4833003307387474,0.15715367197198668,0.7579934726677465,0.006006527332253445,0.23776650428771973,0.2666189670562744,Temp,ImageNet,resnet50,1000,50000,1000,10000,True
8,0.7564,0.9562573797757674,0.03267362884649173,0.017258852466222364,0.464030303030303,0.29011228375937087,0.4822299024265366,0.15995023124810845,0.752884849315035,0.003515150684964885,0.23735690116882324,0.2663135528564453,Temp,ImageNet,resnet50,1000,50000,1000,10000,True
9,0.7618,0.9398406669327908,0.03317377227449826,0.016164164654646943,0.464030303030303,0.28077669355455404,0.4958173214795303,0.15155701511128256,0.764447551864649,0.002647551864649045,0.23772358894348145,0.2663075923919678,Temp,ImageNet,resnet50,1000,50000,1000,10000,True
0,0.7825,0.8554764834071371,0.03302164947118663,0.012499338249281892,0.20978499278499277,0.25028160360046503,0.5249603542201531,0.1305975200147585,0.7944863176313348,0.011986317631334786,0.23567795753479004,0.26482701301574707,Temp,ImageNet,resnet152,1000,50000,1000,10000,True
1,0.7832,0.8559898399329573,0.033418171509911755,0.015947518479774773,0.2574040404040404,0.25661362603757254,0.5155425810945532,0.13777853955341748,0.7870614794030626,0.0038614794030625565,0.23831987380981445,0.26552367210388184,Temp,ImageNet,resnet152,1000,50000,1000,10000,True
2,0.7792,0.8681489291224358,0.03167725291001001,0.01800731578843048,0.24874747474747472,0.2746111434497433,0.48924072460278323,0.14854138725772917,0.771480903041072,0.007719096958928043,0.23615694046020508,0.27021074295043945,Temp,ImageNet,resnet152,1000,50000,1000,10000,True
3,0.7849,0.8368721819635985,0.033086176243568154,0.014181453669342753,0.964030303030303,0.2577755560737307,0.5125410705959149,0.13445656385074312,0.789612627318733,0.004712627318732995,0.2365269660949707,0.2651526927947998,Temp,ImageNet,resnet152,1000,50000,1000,10000,True
4,0.7801,0.8590158726466259,0.02925378263558829,0.017253877829414243,0.1498492618492619,0.25797220118677233,0.5087759521484525,0.1350064573690678,0.7866612944838349,0.006561294483834912,0.2387228012084961,0.266387939453125,Temp,ImageNet,resnet152,1000,50000,1000,10000,True
5,0.7822,0.8593513644798373,0.03414168573187182,0.01800741550985738,0.29736363636363633,0.26082505854597965,0.5143337893977014,0.13873088753195306,0.7857065991033256,0.0035065991033256666,0.23544692993164062,2.042564868927002,Temp,ImageNet,resnet152,1000,50000,1000,10000,True
6,0.787,0.8597451880273337,0.03412569498651004,0.02438064582076165,0.964030303030303,0.26636956699865905,0.506924311628712,0.14682473969968246,0.7794238082332656,0.007576191766734464,0.23585820198059082,0.263751745223999,Temp,ImageNet,resnet152,1000,50000,1000,10000,True
7,0.7827,0.8454445535773477,0.029521366877705815,0.018897432179360966,0.964030303030303,0.2628338275651601,0.5068935114434663,0.14106706773518218,0.7824347661203381,0.00026523387966184697,0.2370004653930664,0.2661712169647217,Temp,ImageNet,resnet152,1000,50000,1000,10000,True
8,0.7841,0.8390744489254396,0.033783429682481936,0.014729027100711079,0.24575180375180372,0.2525637611742805,0.5215539947689682,0.1316987383958143,0.7934385266944624,0.009338526694462224,0.23735523223876953,1.0872364044189453,Temp,ImageNet,resnet152,1000,50000,1000,10000,True
