,accuracy,log-loss,ECE,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,Method,Dataset,Model,n_classes,size,calib_size,test_size
2,0.9145555555555556,0.2790189219956936,0.021475735129068443,0.6972222222222222,0.11877333810562289,0.6398777137575804,0.054938529889148296,0.9189852135957778,0.004429658040222176,GPcalib_lin,MNIST,mondrian_forest,10,10000,1000,9000
3,0.9121111111111111,0.2808786819676241,0.019872267115600476,0.7961111111111111,0.12928559304071405,0.6249332059689572,0.05431582083148006,0.9174937325239805,0.005382621412869493,GPcalib_lin,MNIST,mondrian_forest,10,10000,1000,9000
4,0.9137777777777778,0.27584566699718266,0.021286969696969676,0.7871212121212121,0.1289395883183364,0.6184995880627032,0.05822275217246081,0.9139035296078156,0.00012575183003776108,GPcalib_lin,MNIST,mondrian_forest,10,10000,1000,9000
5,0.9131111111111111,0.27998458906234375,0.0223978338945006,0.7781313131313131,0.12758426461179886,0.6266648640908437,0.054598720572546,0.9177066264504286,0.004595515339317423,GPcalib_lin,MNIST,mondrian_forest,10,10000,1000,9000
6,0.9134444444444444,0.2751193054213675,0.02301135802469133,0.7691414141414141,0.129659375802236,0.6096701675948166,0.06322597313397713,0.9084613706024375,0.004983073842007052,GPcalib_lin,MNIST,mondrian_forest,10,10000,1000,9000
7,0.9124444444444444,0.2834044750802537,0.022459741863075207,0.7601515151515151,0.10805318190452479,0.6593939352191794,0.052127221171901876,0.922614853409895,0.010170408965450614,GPcalib_lin,MNIST,mondrian_forest,10,10000,1000,9000
8,0.9127777777777778,0.28223774119702666,0.02091143658810329,0.7961111111111111,0.1303782933595665,0.6275620672409851,0.055888278018123246,0.916501557651699,0.003723779873921189,GPcalib_lin,MNIST,mondrian_forest,10,10000,1000,9000
9,0.9142222222222223,0.2757207594990142,0.023335690235690192,0.7421717171717171,0.12033978946642866,0.6252760893146838,0.06423841845306628,0.9091288259910117,0.005093396231210419,GPcalib_lin,MNIST,mondrian_forest,10,10000,1000,9000
0,0.9461111111111111,0.18487104477311816,0.013991526374859729,0.6522727272727272,0.09080134698783816,0.6269900297895465,0.036078644364241894,0.9457645008540455,0.0003466102570655258,GPcalib_lin,MNIST,random_forest,10,10000,1000,9000
1,0.9454444444444444,0.19347907493198707,0.014861661054994355,0.4634848484848485,0.08302208193984328,0.6549648235770975,0.02964156275353564,0.9531519634340578,0.007707518989613367,GPcalib_lin,MNIST,random_forest,10,10000,1000,9000
2,0.9453333333333334,0.1818610613342296,0.01188375982042651,0.48257575757575766,0.08419579782070656,0.6302435180488095,0.03768790694292463,0.9441590109566237,0.0011743223767098424,GPcalib_lin,MNIST,random_forest,10,10000,1000,9000
3,0.9451111111111111,0.18690912631091164,0.016489640852974212,0.6882323232323232,0.06893128433331819,0.6789612429688371,0.029436247514642928,0.9545580147407836,0.009446903629672522,GPcalib_lin,MNIST,random_forest,10,10000,1000,9000
4,0.9476666666666667,0.18452162232838776,0.018936891133557773,0.5264141414141413,0.10418784435371273,0.6083085008518235,0.04220923957245534,0.939501188843082,0.008165477823584746,GPcalib_lin,MNIST,random_forest,10,10000,1000,9000
5,0.9463333333333334,0.18800139691456477,0.011728484848484858,0.29267676767676765,0.09517040128767479,0.6235282138684913,0.03619280899793705,0.9455455525625612,0.0007877807707720799,GPcalib_lin,MNIST,random_forest,10,10000,1000,9000
6,0.9475555555555556,0.18432125884145184,0.016092446689113377,0.49944444444444436,0.10407341883930625,0.6022216296525219,0.04240141179449654,0.938961041045836,0.00859451450971959,GPcalib_lin,MNIST,random_forest,10,10000,1000,9000
7,0.9464444444444444,0.18584296569789072,0.011062132435465786,0.31065656565656563,0.09975022025237983,0.6117986028230082,0.03867749105654521,0.9426035619712264,0.0038408824732179964,GPcalib_lin,MNIST,random_forest,10,10000,1000,9000
8,0.9462222222222222,0.19353033293622612,0.0133944107744108,0.3522727272727272,0.07880047799146939,0.6692029805832327,0.02764710718698081,0.956050164199773,0.009827941977550693,GPcalib_lin,MNIST,random_forest,10,10000,1000,9000
9,0.9456666666666667,0.19420092782372406,0.015506161616161642,0.7342929292929293,0.0809086331495183,0.6633464525858325,0.029167903226817872,0.954125376772336,0.008458710105669467,GPcalib_lin,MNIST,random_forest,10,10000,1000,9000
0,0.9624444444444444,0.17853879012217205,0.011932985409652043,0.8320707070707071,0.022079305498433992,0.8146885116196328,0.02577951624452455,0.9682291719130404,0.005784727468596037,GPcalib_lin,MNIST,1layer_NN,10,10000,1000,9000
1,0.9625555555555556,0.18218084383689323,0.012689854096520728,0.8691414141414142,0.024399249722371646,0.8095468061572995,0.02584126621803524,0.9679949316031301,0.005439376047574468,GPcalib_lin,MNIST,1layer_NN,10,10000,1000,9000
2,0.9616666666666667,0.18817546135437913,0.013069046015712696,0.8051010101010101,0.03149013110883267,0.7893389402887783,0.022411534758078708,0.9703722334520508,0.008705566785384141,GPcalib_lin,MNIST,1layer_NN,10,10000,1000,9000
3,0.9626666666666667,0.18374492102041337,0.01089600448933784,0.9320707070707072,0.03156011991006708,0.7845093262475784,0.026960531981733593,0.9660010093921608,0.003334342725494051,GPcalib_lin,MNIST,1layer_NN,10,10000,1000,9000
4,0.9623333333333334,0.17858554555454212,0.016442839506172875,0.8691414141414142,0.02957784606820304,0.775517012544542,0.029486433835315837,0.9631686959783253,0.000835362644992111,GPcalib_lin,MNIST,1layer_NN,10,10000,1000,9000
5,0.9614444444444444,0.1871911824702932,0.012314725028058332,0.8691414141414142,0.02756304326763424,0.7985740930318056,0.022207644611835362,0.9708824957173139,0.00943805127286947,GPcalib_lin,MNIST,1layer_NN,10,10000,1000,9000
6,0.962,0.18030633930510764,0.012944242424242384,0.8230808080808081,0.029104301971266937,0.7843383018280208,0.027275692149370694,0.9655656396217701,0.0035656396217702106,GPcalib_lin,MNIST,1layer_NN,10,10000,1000,9000
7,0.9631111111111111,0.16190814410949553,0.011439416386083047,0.7972222222222223,0.04691861097467848,0.7159796681926147,0.029216216685955594,0.9613843426228984,0.0017267684882128,GPcalib_lin,MNIST,1layer_NN,10,10000,1000,9000
8,0.9618888888888889,0.18910927893188664,0.01409985409652073,0.8781313131313132,0.027864536811365567,0.8029667516054474,0.02270335189738325,0.9706527420472246,0.008763853158335725,GPcalib_lin,MNIST,1layer_NN,10,10000,1000,9000
9,0.964,0.1723099356194229,0.0169936139169473,0.877020202020202,0.04314952636848152,0.7359208351282961,0.03285918156876403,0.95881689903233,0.00518310096766984,GPcalib_lin,MNIST,1layer_NN,10,10000,1000,9000
